Time,ZW,ZZ,MaZ,MbZ,MaMb,MaMa,MbMb,RZ,MaR,MbR,RR,MaW,MbW,RW,generation,threshold,rM,total_females
1710,249.210643585321,0,0,0,0,0,0,0,0,0,0,2.5677638396501196e-11,2.5670370437811696e-11,0.789356414609451,58,0.3,4e-4,249.9999999999818
1740,249.21064358535,0,0,0,0,0,0,0,0,0,0,1.48234562392924e-11,1.4819260515919398e-11,0.789356414609627,59,0.3,4e-4,249.99999999998926
1770,249.210643585367,0,0,0,0,0,0,0,0,0,0,8.557440193103189e-12,8.55501804193607e-12,0.789356414609729,60,0.3,4e-4,249.99999999999383
1800,249.210643585377,0,0,0,0,0,0,0,0,0,0,4.94012877134707e-12,4.93873048653302e-12,0.789356414609788,61,0.3,4e-4,249.99999999999667
1830,249.210643585383,0,0,0,0,0,0,0,0,0,0,2.85188931815837e-12,2.85108210164448e-12,0.789356414609822,62,0.3,4e-4,249.99999999999852
1860,249.210643585386,0,0,0,0,0,0,0,0,0,0,1.64636855828514e-12,1.64590255987499e-12,0.789356414609842,63,0.3,4e-4,249.99999999999915
1890,249.210643585388,0,0,0,0,0,0,0,0,0,0,9.50432898097251e-13,9.50163881650575e-13,0.789356414609853,64,0.3,4e-4,249.99999999999974
1920,249.210643585389,0,0,0,0,0,0,0,0,0,0,5.48675865582876e-13,5.48520564948785e-13,0.78935641460986,65,0.3,4e-4,249.99999999999994
1950,249.210643585389,0,0,0,0,0,0,0,0,0,0,3.16745354749194e-13,3.16655701171327e-13,0.789356414609863,66,0.3,4e-4,249.9999999999995
1980,249.21064358539,0,0,0,0,0,0,0,0,0,0,1.82854078424992e-13,1.82802322267839e-13,0.789356414609866,67,0.3,4e-4,250.00000000000023
0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,5e-4,250
30,181.949178677443,0,0,0,0,0,0,0,0,0,0,80.348355274637,80.348355274637,0.0217092279906759,2,0.3,5e-4,342.6675984547077
60,164.806117052522,0,0,0,0,0,0,0,0,0,0,108.67562769301,108.668762692273,0.0890838808638628,3,0.3,5e-4,382.2395913186689
90,147.61725422386,0,0,0,0,0,0,0,0,0,0,42.1782303175827,42.1685262024966,0.169986415624035,4,0.3,5e-4,232.13399715956334
120,154.044369938534,0,0,0,0,0,0,0,0,0,0,34.9750681426899,34.9609745314258,0.274074525137483,5,0.3,5e-4,224.25448713778718
150,172.688649911679,0,0,0,0,0,0,0,0,0,0,27.360542754976,27.3476309686672,0.413683058650648,6,0.3,5e-4,227.81050669397285
180,192.441219849106,0,0,0,0,0,0,0,0,0,0,20.4800635416465,20.4705364547988,0.557528386905684,7,0.3,5e-4,233.949348232457
210,209.603017306157,0,0,0,0,0,0,0,0,0,0,14.4491999175579,14.4428124206149,0.685665832399484,8,0.3,5e-4,239.18069547672928
240,222.925641249985,0,0,0,0,0,0,0,0,0,0,9.64704363457329,9.6430059172028,0.786895377619856,9,0.3,5e-4,243.00258617938096
270,232.437588418322,0,0,0,0,0,0,0,0,0,0,6.1555810606086,6.15312723248694,0.859622996983593,10,0.3,5e-4,245.60591970840113
300,238.804150184861,0,0,0,0,0,0,0,0,0,0,3.7960882961033,3.79463290714438,0.908272258604834,11,0.3,5e-4,247.3031436467135
330,242.864603877214,0,0,0,0,0,0,0,0,0,0,2.28565816701435,2.28480657846413,0.939191794451069,12,0.3,5e-4,248.37426041714355
360,245.366507515876,0,0,0,0,0,0,0,0,0,0,1.35453346768329,1.35403857658904,0.958167855347942,13,0.3,5e-4,249.03324741549628
390,246.872186757271,0,0,0,0,0,0,0,0,0,0,0.79466815607181,0.794381474444422,0.96954925257118,14,0.3,5e-4,249.4307856403584
420,247.764384248444,0,0,0,0,0,0,0,0,0,0,0.46332425141473,0.463158418385465,0.976276330219349,15,0.3,5e-4,249.66714324846356
450,248.287860544098,0,0,0,0,0,0,0,0,0,0,0.269129782587434,0.269033915117711,0.980216437990835,16,0.3,5e-4,249.806240679794
480,248.593117065833,0,0,0,0,0,0,0,0,0,0,0.155982936430172,0.155927531117821,0.982511448070197,17,0.3,5e-4,249.8875389814512
510,248.770457157241,0,0,0,0,0,0,0,0,0,0,0.0902876463820657,0.0902556296994782,0.983843796966571,18,0.3,5e-4,249.93484423028912
540,248.873252357746,0,0,0,0,0,0,0,0,0,0,0.0522216546768175,0.0522031545559752,0.984615757281023,19,0.3,5e-4,249.9622929242598
570,248.93275816356,0,0,0,0,0,0,0,0,0,0,0.0301913008116134,0.0301806112662729,0.985062510720891,20,0.3,5e-4,249.97819258635877
600,248.967177674822,0,0,0,0,0,0,0,0,0,0,0.0174502740710146,0.0174440976526284,0.985320882950191,21,0.3,5e-4,249.98739292949585
630,248.987077550895,0,0,0,0,0,0,0,0,0,0,0.0100845972432226,0.0100810285415597,0.985470248972768,22,0.3,5e-4,249.99271342565257
660,248.998579717169,0,0,0,0,0,0,0,0,0,0,0.00582743952361418,0.00582537755723895,0.985556578202574,23,0.3,5e-4,249.99578911245243
690,249.005226955512,0,0,0,0,0,0,0,0,0,0,0.00336725145491875,0.00336606007117958,0.985606467334476,24,0.3,5e-4,249.99756673437258
720,249.009068126237,0,0,0,0,0,0,0,0,0,0,0.00194563302482647,0.0019449446562357,0.985635295728262,25,0.3,5e-4,249.99859399964632
750,249.011287667537,0,0,0,0,0,0,0,0,0,0,0.00112418852173697,0.00112379079021219,0.985651953446332,26,0.3,5e-4,249.99918760029527
780,249.012570144844,0,0,0,0,0,0,0,0,0,0,6.4955095429614e-4,6.4932114967938e-4,0.985661578415031,27,0.3,5e-4,249.999530595363
810,249.013311162464,0,0,0,0,0,0,0,0,0,0,3.7530548534821e-4,3.7517270697355e-4,0.985667139719125,28,0.3,5e-4,249.99972878037545
840,249.013739319393,0,0,0,0,0,0,0,0,0,0,2.168478980885e-4,2.1677118033647e-4,0.985670353011195,29,0.3,5e-4,249.99984329148262
870,249.013986705255,0,0,0,0,0,0,0,0,0,0,1.2529239855917e-4,1.2524807196698e-4,0.98567220962506,30,0.3,5e-4,249.9999094553506
900,249.014129642466,0,0,0,0,0,0,0,0,0,0,7.23925322720946e-5,7.23669209030825e-5,0.985673282358259,31,0.3,5e-4,249.99994768427743
930,249.014212230072,0,0,0,0,0,0,0,0,0,0,4.18275615468906e-5,4.1812763608056e-5,0.985673902171897,32,0.3,5e-4,249.99996977256905
960,249.014259948263,0,0,0,0,0,0,0,0,0,0,2.41674690687857e-5,2.41589189991169e-5,0.985674260293167,33,0.3,5e-4,249.99998253494425
990,249.014287519278,0,0,0,0,0,0,0,0,0,0,1.39636741877918e-5,1.39587340612436e-5,0.985674467211446,34,0.3,5e-4,249.9999899088977
1020,249.014303449484,0,0,0,0,0,0,0,0,0,0,8.06804275544647e-6,8.06518841026631e-6,0.98567458676637,35,0.3,5e-4,249.99999416948154
1050,249.014312653767,0,0,0,0,0,0,0,0,0,0,4.66161760690565e-6,4.65996840089917e-6,0.985674655843771,36,0.3,5e-4,249.99999663119678
1080,249.014317971892,0,0,0,0,0,0,0,0,0,0,2.69342621411484e-6,2.69247332290021e-6,0.985674695755861,37,0.3,5e-4,249.99999805354742
1110,249.014321044639,0,0,0,0,0,0,0,0,0,0,1.55622902111572e-6,1.55567845213756e-6,0.985674718816584,38,0.3,5e-4,249.99999887536305
1140,249.014322820036,0,0,0,0,0,0,0,0,0,0,8.99170254419931e-7,8.98852142347083e-7,0.98567473214079,39,0.3,5e-4,249.99999935019918
1170,249.014323845838,0,0,0,0,0,0,0,0,0,0,5.19529663885881e-7,5.1934586259147e-7,0.985674739839355,40,0.3,5e-4,249.99999962455288
1200,249.014324438534,0,0,0,0,0,0,0,0,0,0,3.00177935314995e-7,3.00071737158113e-7,0.985674744287493,41,0.3,5e-4,249.99999978307116
1230,249.014324780987,0,0,0,0,0,0,0,0,0,0,1.73439167932542e-7,1.73377807926565e-7,0.985674746857572,42,0.3,5e-4,249.99999987466157
1260,249.014324978852,0,0,0,0,0,0,0,0,0,0,1.00211046149449e-7,1.00175593082806e-7,0.985674748342533,43,0.3,5e-4,249.99999992758117
1290,249.014325093176,0,0,0,0,0,0,0,0,0,0,5.79007261251404e-8,5.78802417735788e-8,0.985674749200525,44,0.3,5e-4,249.9999999581575
1320,249.014325159231,0,0,0,0,0,0,0,0,0,0,3.3454336752188e-8,3.34425011425036e-8,0.985674749696263,45,0.3,5e-4,249.9999999758241
1350,249.014325197396,0,0,0,0,0,0,0,0,0,0,1.9329509698936e-8,1.93226712273262e-8,0.985674749982695,46,0.3,5e-4,249.99999998603087
1380,249.014325219448,0,0,0,0,0,0,0,0,0,0,1.11683560761548e-8,1.11644048902671e-8,0.98567475014819,47,0.3,5e-4,249.99999999192897
1410,249.01432523219,0,0,0,0,0,0,0,0,0,0,6.45294057504405e-9,6.4506576277994305e-9,0.985674750243813,48,0.3,5e-4,249.99999999533742
1440,249.014325239551,0,0,0,0,0,0,0,0,0,0,3.72843073580695e-9,3.72711167660045e-9,0.985674750299061,49,0.3,5e-4,249.9999999973056
1470,249.014325243804,0,0,0,0,0,0,0,0,0,0,2.1542420218515e-9,2.1534798854533203e-9,0.985674750330983,50,0.3,5e-4,249.9999999984427
1500,249.014325246262,0,0,0,0,0,0,0,0,0,0,1.2446948910857701e-9,1.2442545379260602e-9,0.985674750349428,51,0.3,5e-4,249.99999999910037
1530,249.014325247683,0,0,0,0,0,0,0,0,0,0,7.19169599406073e-10,7.18915168695599e-10,0.985674750360084,52,0.3,5e-4,249.99999999948116
1560,249.014325248503,0,0,0,0,0,0,0,0,0,0,4.15527464932044e-10,4.15380457955929e-10,0.985674750366242,53,0.3,5e-4,249.99999999970015
1590,249.014325248977,0,0,0,0,0,0,0,0,0,0,2.40086725377208e-10,2.40001786530846e-10,0.9856747503698,54,0.3,5e-4,249.99999999982688
1620,249.01432524925,0,0,0,0,0,0,0,0,0,0,1.38719195641281e-10,1.38670119006879e-10,0.985674750371856,55,0.3,5e-4,249.99999999989925
1650,249.014325249409,0,0,0,0,0,0,0,0,0,0,8.015026740486379e-11,8.01219115212211e-11,0.985674750373044,56,0.3,5e-4,249.99999999994233
1680,249.0143252495,0,0,0,0,0,0,0,0,0,0,4.6309851606111e-11,4.6293467920738896e-11,0.985674750373729,57,0.3,5e-4,249.99999999996632
1710,249.014325249553,0,0,0,0,0,0,0,0,0,0,2.6757270127947697e-11,2.6747803833412297e-11,0.985674750374127,58,0.3,5e-4,249.99999999998062
1740,249.014325249584,0,0,0,0,0,0,0,0,0,0,1.54600258879975e-11,1.5454556377921198e-11,0.985674750374355,59,0.3,5e-4,249.99999999998929
1770,249.014325249601,0,0,0,0,0,0,0,0,0,0,8.93261529724873e-12,8.92945508071803e-12,0.985674750374488,60,0.3,5e-4,249.99999999999335
1800,249.014325249612,0,0,0,0,0,0,0,0,0,0,5.1611566905966596e-12,5.15933075584537e-12,0.985674750374564,61,0.3,5e-4,249.99999999999687
1830,249.014325249617,0,0,0,0,0,0,0,0,0,0,2.98205368735559e-12,2.9809986844203197e-12,0.985674750374608,62,0.3,5e-4,249.99999999999758
1860,249.014325249621,0,0,0,0,0,0,0,0,0,0,1.72299442302783e-12,1.72238485513795e-12,0.985674750374634,63,0.3,5e-4,249.9999999999991
1890,249.014325249623,0,0,0,0,0,0,0,0,0,0,9.955252631341959e-13,9.95173062206629e-13,0.985674750374649,64,0.3,5e-4,249.99999999999963
1920,249.014325249624,0,0,0,0,0,0,0,0,0,0,5.75202412899739e-13,5.74998915478966e-13,0.985674750374658,65,0.3,5e-4,249.9999999999998
1950,249.014325249625,0,0,0,0,0,0,0,0,0,0,3.32344972104521e-13,3.32227393764942e-13,0.985674750374663,66,0.3,5e-4,250.0000000000003
1980,249.014325249625,0,0,0,0,0,0,0,0,0,0,1.92024890727304e-13,1.91956955389916e-13,0.985674750374665,67,0.3,5e-4,250.00000000000003
0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,6e-4,250
30,181.943659861694,0,0,0,0,0,0,0,0,0,0,80.3483552746369,80.3483552746369,0.0260502060651945,2,0.3,6e-4,342.666420617033
60,164.79668542867,0,0,0,0,0,0,0,0,0,0,108.671791089786,108.663555459251,0.106892362485049,3,0.3,6e-4,382.23892434019206
90,147.601504437078,0,0,0,0,0,0,0,0,0,0,42.1715076381259,42.159866912969,0.203946144285887,4,0.3,6e-4,232.1368251324588
120,154.016750335493,0,0,0,0,0,0,0,0,0,0,34.9665415645475,34.9496370224004,0.328767723718762,5,0.3,6e-4,224.26169664615963
150,172.63722837608,0,0,0,0,0,0,0,0,0,0,27.3514501148142,27.3359650957002,0.496127383328608,6,0.3,6e-4,227.82077096992302
180,192.356749678675,0,0,0,0,0,0,0,0,0,0,20.4727716485578,20.4613463204541,0.668497233970126,7,0.3,6e-4,233.95936488165702
210,209.482957464651,0,0,0,0,0,0,0,0,0,0,14.445555145889,14.4378940458268,0.821999988548942,8,0.3,6e-4,239.18840664491574
240,222.77456212539,0,0,0,0,0,0,0,0,0,0,9.64720605547819,9.64236177806133,0.943256029294401,9,0.3,6e-4,243.00738598822392
270,232.263990270285,0,0,0,0,0,0,0,0,0,0,6.15838003534152,6.15543460990185,1.03038238332297,10,0.3,6e-4,245.60818729885133
300,238.616673296258,0,0,0,0,0,0,0,0,0,0,3.80002895201507,3.79828089095887,1.08868303508748,11,0.3,6e-4,247.30366617431943
330,242.669856663372,0,0,0,0,0,0,0,0,0,0,2.28961465445437,2.28859106965325,1.12575569044579,12,0.3,6e-4,248.37381807792542
360,245.168655841287,0,0,0,0,0,0,0,0,0,0,1.35791668107524,1.3573213674312,1.14852274941591,13,0.3,6e-4,249.03241663920934
390,246.673469628283,0,0,0,0,0,0,0,0,0,0,0.797298244764839,0.796953107117578,1.16218791751265,14,0.3,6e-4,249.42990889767805
420,247.565818590813,0,0,0,0,0,0,0,0,0,0,0.46524583292159,0.465046018341921,1.17027121552825,15,0.3,6e-4,249.66638165760475
450,248.089799598139,0,0,0,0,0,0,0,0,0,0,0.270475113319407,0.27035950344781,1.17500956758875,16,0.3,6e-4,249.80564378249497
480,248.395602081278,0,0,0,0,0,0,0,0,0,0,0.15689656261162,0.156829690565676,1.17777185493992,17,0.3,6e-4,249.88710018939523
510,248.573408616038,0,0,0,0,0,0,0,0,0,0,0.0908942931090776,0.0908556172308399,1.17937684150987,18,0.3,6e-4,249.93453536788778
540,248.676561705358,0,0,0,0,0,0,0,0,0,0,0.0526176292844898,0.0525952621845531,1.18030756267696,19,0.3,6e-4,249.962082159504
570,248.736325660875,0,0,0,0,0,0,0,0,0,0,0.0304463280217866,0.0304333930362945,1.18084665676625,20,0.3,6e-4,249.97805203869933
600,248.770924078457,0,0,0,0,0,0,0,0,0,0,0.017612773653703,0.017605293419253,1.18115870005993,21,0.3,6e-4,249.98730084558989
630,248.790944530145,0,0,0,0,0,0,0,0,0,0,0.0101872364126956,0.010182910670383,1.1813392482949,22,0.3,6e-4,249.99265392552297
660,248.802526308859,0,0,0,0,0,0,0,0,0,0,0.00589179800787146,0.00588929648810047,1.18144368944891,23,0.3,6e-4,249.99575109280389
690,248.809225294309,0,0,0,0,0,0,0,0,0,0,0.00340735832536975,0.00340591173349063,1.18150409711202,24,0.3,6e-4,249.99754266147986
720,248.813099686207,0,0,0,0,0,0,0,0,0,0,0.00197049494087367,0.00196965839952285,1.18153903356078,25,0.3,6e-4,249.9985788731082
750,248.815340342792,0,0,0,0,0,0,0,0,0,0,0.0011395296897033,0.00113904593142905,1.18155923796213,26,0.3,6e-4,249.99917815637528
780,248.816636130527,0,0,0,0,0,0,0,0,0,0,6.5897934722946e-4,6.5869959782519e-4,1.18157092224148,27,0.3,6e-4,249.99952473171354
810,248.817385480673,0,0,0,0,0,0,0,0,0,0,3.8107947279713e-4,3.8091769839543e-4,1.18157767920143,28,0.3,6e-4,249.99972515704565
840,248.817818823199,0,0,0,0,0,0,0,0,0,0,2.2037276244812e-4,2.2027921103371e-4,1.18158158668337,29,0.3,6e-4,249.99984106185585
870,248.818069419853,0,0,0,0,0,0,0,0,0,0,1.2743815367525e-4,1.2738405447192e-4,1.18158384632949,30,0.3,6e-4,249.99990808839064
900,248.818214336324,0,0,0,0,0,0,0,0,0,0,7.36954305262326e-5,7.36641458722585e-5,1.18158515304971,31,0.3,6e-4,249.9999468489501
930,248.818298139287,0,0,0,0,0,0,0,0,0,0,4.26168534107295e-5,4.25987620252572e-5,1.18158590870559,32,0.3,6e-4,249.99996926360802
960,248.818346601194,0,0,0,0,0,0,0,0,0,0,2.46446154213657e-5,2.46341534797966e-5,1.18158634568916,33,0.3,6e-4,249.99998222565208
990,248.818374625917,0,0,0,0,0,0,0,0,0,0,1.42515670389756e-5,1.4245517075565e-5,1.18158659838953,34,0.3,6e-4,249.99998972139062
1020,248.818390832148,0,0,0,0,0,0,0,0,0,0,8.24144078727986e-6,8.23794219604914e-6,1.18158674452193,35,0.3,6e-4,249.9999940560529
1050,248.81840020394,0,0,0,0,0,0,0,0,0,0,4.76588583952598e-6,4.76386266356234e-6,1.18158682902784,36,0.3,6e-4,249.99999656271635
1080,248.818405623489,0,0,0,0,0,0,0,0,0,0,2.75603107650447e-6,2.75486110816551e-6,1.18158687789619,37,0.3,6e-4,249.9999980122774
1110,248.818408757522,0,0,0,0,0,0,0,0,0,0,1.59376606455626e-6,1.59308949171386e-6,1.18158690615592,38,0.3,6e-4,249.99999885053347
1140,248.81841056988,0,0,0,0,0,0,0,0,0,0,9.21647892919671e-7,9.21256642322959e-7,1.18158692249805,39,0.3,6e-4,249.99999933528258
1170,248.818411617937,0,0,0,0,0,0,0,0,0,0,5.3297334585618e-7,5.32747092273761e-7,1.18158693194843,40,0.3,6e-4,249.99999961560584
1200,248.81841222401,0,0,0,0,0,0,0,0,0,0,3.08209445604967e-7,3.08078606996732e-7,1.18158693741342,41,0.3,6e-4,249.99999977771145
1230,248.818412574491,0,0,0,0,0,0,0,0,0,0,1.78232294077055e-7,1.78156632329649e-7,1.18158694057373,42,0.3,6e-4,249.99999987145364
1260,248.818412777169,0,0,0,0,0,0,0,0,0,0,1.03068712063628e-7,1.03024958158743e-7,1.18158694240128,43,0.3,6e-4,249.99999992566393
1290,248.818412894374,0,0,0,0,0,0,0,0,0,0,5.96028876374847e-8,5.95775854965985e-8,1.18158694345813,44,0.3,6e-4,249.99999995701262
1320,248.818412962152,0,0,0,0,0,0,0,0,0,0,3.44673387473072e-8,3.44527069484974e-8,1.18158694406928,45,0.3,6e-4,249.99999997514132
1350,248.818413001347,0,0,0,0,0,0,0,0,0,0,1.9931877247338e-8,1.99234159263229e-8,1.18158694442271,46,0.3,6e-4,249.999999985625
1380,248.818413024012,0,0,0,0,0,0,0,0,0,0,1.15262664590659e-8,1.1521373420674e-8,1.18158694462708,47,0.3,6e-4,249.9999999916867
1410,248.81841303712,0,0,0,0,0,0,0,0,0,0,6.665444344448321e-9,6.662614783359471e-9,1.18158694474527,48,0.3,6e-4,249.99999999519332
1440,248.818413044699,0,0,0,0,0,0,0,0,0,0,3.85451338160786e-9,3.852877094435311e-9,1.18158694481361,49,0.3,6e-4,249.99999999722002
1470,248.818413049082,0,0,0,0,0,0,0,0,0,0,2.22899969465459e-9,2.22805345754325e-9,1.18158694485314,50,0.3,6e-4,249.9999999983922
1500,248.818413051618,0,0,0,0,0,0,0,0,0,0,1.2889927071947402e-9,1.2884455143267e-9,1.18158694487599,51,0.3,6e-4,249.99999999907143
1530,248.818413053083,0,0,0,0,0,0,0,0,0,0,7.45402614081873e-10,7.45086181729727e-10,1.18158694488921,52,0.3,6e-4,249.9999999994627
1560,248.81841305393,0,0,0,0,0,0,0,0,0,0,4.31053685544755e-10,4.30870698083965e-10,1.18158694489686,53,0.3,6e-4,249.99999999968878
1590,248.818413054421,0,0,0,0,0,0,0,0,0,0,2.49271033278982e-10,2.49165214734894e-10,1.18158694490128,54,0.3,6e-4,249.99999999982072
1620,248.818413054704,0,0,0,0,0,0,0,0,0,0,1.44149209519726e-10,1.44088016450952e-10,1.18158694490383,55,0.3,6e-4,249.99999999989606
1650,248.818413054868,0,0,0,0,0,0,0,0,0,0,8.335904229145259e-11,8.332365537795619e-11,1.18158694490531,56,0.3,6e-4,249.99999999993997
1680,248.818413054963,0,0,0,0,0,0,0,0,0,0,4.82051199232723e-11,4.81846562715566e-11,1.18158694490616,57,0.3,6e-4,249.99999999996555
1710,248.818413055018,0,0,0,0,0,0,0,0,0,0,2.78762030241606e-11,2.7864369241551e-11,1.18158694490666,58,0.3,6e-4,249.9999999999804
1740,248.81841305505,0,0,0,0,0,0,0,0,0,0,1.61203352731186e-11,1.61134919974023e-11,1.18158694490695,59,0.3,6e-4,249.99999999998917
1770,248.818413055068,0,0,0,0,0,0,0,0,0,0,9.32211639772062e-12,9.31815904747401e-12,1.18158694490711,60,0.3,6e-4,249.99999999999375
1800,248.818413055078,0,0,0,0,0,0,0,0,0,0,5.39082175775573e-12,5.388533289246819e-12,1.18158694490721,61,0.3,6e-4,249.999999999996
1830,248.818413055084,0,0,0,0,0,0,0,0,0,0,3.11742076413002e-12,3.1160973816165e-12,1.18158694490726,62,0.3,6e-4,249.9999999999975
1860,248.818413055088,0,0,0,0,0,0,0,0,0,0,1.80275153906677e-12,1.8019862494111398e-12,1.1815869449073,63,0.3,6e-4,249.99999999999892
1890,248.81841305509,0,0,0,0,0,0,0,0,0,0,1.04250063032941e-12,1.04205807630515e-12,1.18158694490731,64,0.3,6e-4,249.99999999999937
1920,248.818413055091,0,0,0,0,0,0,0,0,0,0,6.02860427898911e-13,6.02604506414859e-13,1.18158694490732,65,0.3,6e-4,249.99999999999955
1950,248.818413055091,0,0,0,0,0,0,0,0,0,0,3.48623957581317e-13,3.48475962528944e-13,1.18158694490733,66,0.3,6e-4,249.99999999999903
1980,248.818413055092,0,0,0,0,0,0,0,0,0,0,2.01603320064058e-13,2.01517737036092e-13,1.18158694490733,67,0.3,6e-4,249.99999999999974
0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,7e-4,250
30,181.938141596293,0,0,0,0,0,0,0,0,0,0,80.3483552746368,80.3483552746368,0.030390895066104,2,0.3,7e-4,342.66524304063273
60,164.787255980489,0,0,0,0,0,0,0,0,0,0,108.667954656989,108.658349186055,0.124698081113738,3,0.3,7e-4,382.23825790464673
90,147.585762489165,0,0,0,0,0,0,0,0,0,0,42.1647866544424,42.151210721443,0.237893375573007,4,0.3,7e-4,232.1396532406234
120,153.989155936825,0,0,0,0,0,0,0,0,0,0,34.9580193977266,34.9383065155358,0.383420485765234,5,0.3,7e-4,224.26890233585263
150,172.585877132709,0,0,0,0,0,0,0,0,0,0,27.342364187842,27.324308966861,0.578474765330101,6,0.3,7e-4,227.8310250527421
180,192.272432518753,0,0,0,0,0,0,0,0,0,0,20.4654841440938,20.4521629581536,0.779288308877973,7,0.3,7e-4,233.96936792987836
210,209.363156864155,0,0,0,0,0,0,0,0,0,0,14.4419063266176,14.4329729212274,0.958069838377673,8,0.3,7e-4,239.19610595037767
240,222.623841034967,0,0,0,0,0,0,0,0,0,0,9.647354461475,9.64170395894209,1.09927996283725,9,0.3,7e-4,243.01217941822134
270,232.090816924625,0,0,0,0,0,0,0,0,0,0,6.16115925211355,6.15772196351475,1.20075651602807,10,0.3,7e-4,245.61045465628135
300,238.429651483209,0,0,0,0,0,0,0,0,0,0,3.80395004934636,3.80190879610984,1.26868248105832,11,0.3,7e-4,247.30419280972353
330,242.475568417432,0,0,0,0,0,0,0,0,0,0,2.29355571530125,2.29235958358702,1.3118978834028,12,0.3,7e-4,248.37338159972305
360,244.971253889981,0,0,0,0,0,0,0,0,0,0,1.36128970802238,1.36059349618912,1.33845436466257,13,0.3,7e-4,249.03159145885508
390,246.475189465661,0,0,0,0,0,0,0,0,0,0,0.799922670133828,0.799518706493299,1.35440564255739,14,0.3,7e-4,249.4290364848455
420,247.367678516719,0,0,0,0,0,0,0,0,0,0,0.467164924851269,0.46693085857804,1.36384864440676,15,0.3,7e-4,249.66562294455505
450,247.892155799787,0,0,0,0,0,0,0,0,0,0,0.271819860816559,0.271684319363244,1.36938857116403,16,0.3,7e-4,249.80504855113082
480,248.198498666883,0,0,0,0,0,0,0,0,0,0,0.157810582994468,0.157732115567609,1.37262084890784,17,0.3,7e-4,249.88666221435292
510,248.376768262252,0,0,0,0,0,0,0,0,0,0,0.0915017270048428,0.0914563063211432,1.37450050526727,18,0.3,7e-4,249.93422680084527
540,248.480277343843,0,0,0,0,0,0,0,0,0,0,0.053014460646422,0.0529881705334445,1.37559143272766,19,0.3,7e-4,249.96187140775052
570,248.540298475467,0,0,0,0,0,0,0,0,0,0,0.0307021277714701,0.0306869111459516,1.37622386051254,20,0.3,7e-4,249.97791137489696
600,248.575075358929,0,0,0,0,0,0,0,0,0,0,0.0177759060486177,0.0177670988570725,1.37659024039497,21,0.3,7e-4,249.98720860422966
630,248.595216232025,0,0,0,0,0,0,0,0,0,0,0.0102903640168337,0.0102852665687631,1.37680240867704,22,0.3,7e-4,249.99259427128763
660,248.606877609172,0,0,0,0,0,0,0,0,0,0,0.0059565183779959,0.00595356807853183,1.3769252456983,23,0.3,7e-4,249.99571294132681
690,248.613628386927,0,0,0,0,0,0,0,0,0,0,0.0034477253719792,0.00344601780317034,1.37699635394651,24,0.3,7e-4,249.99751848404864
720,248.617536062629,0,0,0,0,0,0,0,0,0,0,0.00199553962245815,0.00199455132050613,1.37703751409784,25,0.3,7e-4,249.9985636676698
750,248.619797895093,0,0,0,0,0,0,0,0,0,0,0.0011549968940506,0.00115442488788962,1.37706133808229,26,0.3,7e-4,249.99916865495723
780,248.621107044287,0,0,0,0,0,0,0,0,0,0,6.6849335190058e-4,6.6816228822143e-4,1.3770751273278,27,0.3,7e-4,249.99951882725492
810,248.621864766811,0,0,0,0,0,0,0,0,0,0,3.8691088385255e-4,3.8671927205765e-4,1.37708310837816,28,0.3,7e-4,249.99972150534506
840,248.622303324591,0,0,0,0,0,0,0,0,0,0,2.2393573303773e-4,2.2382483270051e-4,1.37708772767423,29,0.3,7e-4,249.99983881283097
870,248.622557153377,0,0,0,0,0,0,0,0,0,0,1.2960896404765e-4,1.2954477758363e-4,1.37709040123061,30,0.3,7e-4,249.99990670834924
900,248.622704064082,0,0,0,0,0,0,0,0,0,0,7.50146712519287e-5,7.49775216631113e-5,1.37709194862715,31,0.3,7e-4,249.99994600490206
930,248.622789092706,0,0,0,0,0,0,0,0,0,0,4.3416729871331e-5,4.33952285793588e-5,1.37709284422525,32,0.3,7e-4,249.9999687488897
960,248.622838305311,0,0,0,0,0,0,0,0,0,0,2.51285744294935e-5,2.51161299970698e-5,1.37709336257665,33,0.3,7e-4,249.9999819125921
990,248.622866788413,0,0,0,0,0,0,0,0,0,0,1.45438203737727e-5,1.45366178346493e-5,1.37709366258624,34,0.3,7e-4,249.99998953143745
1020,248.622883273758,0,0,0,0,0,0,0,0,0,0,8.41761580982904e-6,8.41344715289684e-6,1.37709383622467,35,0.3,7e-4,249.99999394104563
1050,248.622892815083,0,0,0,0,0,0,0,0,0,0,4.87191460870098e-6,4.8695018900394e-6,1.37709393672246,36,0.3,7e-4,249.99999649322194
1080,248.622898337374,0,0,0,0,0,0,0,0,0,0,2.81974748264255e-6,2.81835105894492e-6,1.37709399488817,37,0.3,7e-4,249.9999979703607
1110,248.622901533544,0,0,0,0,0,0,0,0,0,0,1.63200226551655e-6,1.63119404897148e-6,1.3770940285531,38,0.3,7e-4,249.9999988252934
1140,248.62290338341,0,0,0,0,0,0,0,0,0,0,9.44563786217794e-7,9.44096009865708e-7,1.37709404803755,39,0.3,7e-4,249.99999932010735
