Time,Patch,ZWZW,ZWZZ,ZWMZ,ZWMM,ZWMW,ZWRW,ZWRZ,ZWMR,ZWRR,ZZZW,ZZZZ,ZZMZ,ZZMM,ZZMW,ZZRW,ZZRZ,ZZMR,ZZRR,MZZW,MZZZ,MZMZ,MZMM,MZMW,MZRW,MZRZ,MZMR,MZRR,MMZW,MMZZ,MMMZ,MMMM,MMMW,MMRW,MMRZ,MMMR,MMRR,MWZW,MWZZ,MWMZ,MWMM,MWMW,MWRW,MWRZ,MWMR,MWRR,RWZW,RWZZ,RWMZ,RWMM,RWMW,RWRW,RWRZ,RWMR,RWRR,RZZW,RZZZ,RZMZ,RZMM,RZMW,RZRW,RZRZ,RZMR,RZRR,MRZW,MRZZ,MRMZ,MRMM,MRMW,MRRW,MRRZ,MRMR,MRRR,RRZW,RRZZ,RRMZ,RRMM,RRMW,RRRW,RRRZ,RRMR,RRRR
140,1,0,0.00136933892143197,0.00142702952171355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82956423374189e-05,0.00128787950812493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1,0,0.0012460984185031,0.00129859686475933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39490345270512e-05,0.00117197035239368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1,0,0.00113394956083782,0.00118172314693099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99936214196166e-05,0.00106649302067825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1,0,0.00103189410036241,0.0010753680637072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63941954918511e-05,0.00097050864881721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1,0,0.000939023631329796,0.000978584937973556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31187178975845e-05,0.000883162870423661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,0,0.000854511504510115,0.000890512293555936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01380332868019e-05,0.000803678212085532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,1,0,0.000777605469104205,0.000810366187135902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74256102909897e-05,0.000731347172997834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1,0,0.000707620976884826,0.000737433230293671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49573053648007e-05,0.000665525927428029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,0,0.000643935088965192,0.00067106423956724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27111478819686e-05,0.000605628593959507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,0,0.000585980930958325,0.000610668458006189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06671445725914e-05,0.000551122020503151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,1,0,0.000533242647172075,0.000555708296785632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88071015610582e-05,0.000501521038657867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,0,0.000485250808926589,0.000505694550074925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7114462420563e-05,0.000456384145178659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,0,0.000441578236123196,0.000460182040568182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55741608027123e-05,0.00041530957211258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1,0,0.000401836194872108,0.000418765656917045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41724863304682e-05,0.000377931710622448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1,0,0.000365670937333618,0.000381076747794511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28969625607261e-05,0.000343917856666428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1,0,0.000332760552973593,0.000346779840493005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17362359302607e-05,0.000312965249566449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1,0,0.000302812103205969,0.000315569654848635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06799746965372e-05,0.000284798377105469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,1,0,0.000275559013917432,0.000287168385912258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7187769738489e-06,0.000259166523165976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,1,0,0.000250758702664863,0.000261323231180155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8440870462025e-06,0.000235841536081039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,1,0,0.000228190419425026,0.000237804140373941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04811921204427e-06,0.000214615797833745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,1,0,0.000207653281676773,0.000216401767740286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32378848296029e-06,0.000195300376028708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,1,0,0.000188964486325864,0.00019692560864366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66464751949386e-06,0.000177723342186124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1,0,0.000171957682556536,0.000179202303865731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06482924273941e-06,0.000161728241389373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1,0,0.000156481491126448,0.000163074096517815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51899461089287e-06,0.00014717269966433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1,0,0.000142398156925067,0.000148397427831212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02228509591251e-06,0.00013392715669454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1,0,0.000129582322801811,0.000135041659326403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57027943728038e-06,0.000121873712592031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,1,0,0.000117919913749648,0.000122887909987026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15895428792515e-06,0.000110905078458749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1,0,0.00010730712151218,0.000111827998088194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78464840201189e-06,0.000100923621397461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1,0,9.76494805760838e-05,0.000101763478260257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44403004583082e-06,9.18404954716897e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1,0,8.88610273242363e-05,9.26047652168335e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13406734170604e-06,8.35748508792376e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1,0,8.0863534865055e-05,8.42703363473185e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8520012809525e-06,7.60531143001062e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,1,0,7.35858167272001e-05,7.66860060760598e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59532116566677e-06,6.92083340130967e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1,0,6.69630932217521e-05,6.97842655292145e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36174226075677e-06,6.2979583951918e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1,0,6.09364148317944e-05,6.35036816315852e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14918545728866e-06,5.73114213962453e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1,0,5.54521374969329e-05,5.77883502847425e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95575876613268e-06,5.21533934705833e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1,0,5.04614451222089e-05,5.25873987591157e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77974047718074e-06,4.74595880582308e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,1,0,4.59199150612101e-05,4.78545328707953e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61956383423447e-06,4.318822513299e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1,0,4.17871227057012e-05,4.35476249124237e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47380308915337e-06,3.93012848710209e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1,0,3.80262816621881e-05,3.96283386703056e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34116081112956e-06,3.5764169232629e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1,0,3.46039163125912e-05,3.60617881899781e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2204563381279e-06,3.25453940016924e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1,0,3.1489563844458e-05,3.281622725288e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11061526769639e-06,2.96163085415401e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,1,0,2.86555030984568e-05,2.98627668001208e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01065989360372e-06,2.69508407728015e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1,0,2.60765078195957e-05,2.717511778811e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19700503179383e-07,2.45252651032494e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1,0,2.37296221158321e-05,2.47293571871801e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36927457893238e-07,2.23179912439569e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1,0,2.15939561254072e-05,2.25037150403339e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61603986682847e-07,2.03093720320008e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1,0,1.96505000741205e-05,2.04783806867038e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93059627881391e-07,1.84815285491207e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,1,0,1.78819550674497e-05,1.86353264249005e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30684261372066e-07,1.68181909796999e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,1,0,1.62725791113792e-05,1.69581470466594e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7392267784858e-07,1.53045537915269e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,1,0,1.48080469913551e-05,1.54319138124601e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22269636842208e-07,1.39271439502895e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1,0,1.34753227621331e-05,1.40430415693387e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75265369526409e-07,1.26737009947634e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,1,0,1.22625437135411e-05,1.27791678280982e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32491486269032e-07,1.15330679052347e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,1,0,1.11589147793224e-05,1.16290427235694e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93567252504819e-07,1.04950917937636e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,1,0,1.01546124491834e-05,1.05824288784481e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58146199779385e-07,9.55053353232486e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1,0,9.24069732875691e-06,9.63001027938778e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25913041799241e-07,8.69098551441562e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1,0,8.40903456916879e-06,8.76330935424288e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96580868037309e-07,7.90879681811821e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,1,0,7.6522214579436e-06,7.97461151236102e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69888589913951e-07,7.19700510448757e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,1,0,6.96352152672868e-06,7.25689647624853e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45598616821696e-07,6.54927464508369e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,1,0,6.3368045893231e-06,6.60377579338616e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23494741307743e-07,5.95983992702616e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1,0,5.76649217628402e-06,6.00943597198141e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03380214590046e-07,5.42345433359381e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,1,0,5.24750788041846e-06,5.46858673450308e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85075995276942e-07,4.93534344357036e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1,0,4.7752321711808e-06,4.9764139283978e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68419155702017e-07,4.49116253364903e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,1,0,4.34546127577452e-06,4.528536674842e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53261431688836e-07,4.08695790562062e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1,0,3.95436976095482e-06,4.12096837410622e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39467902836841e-07,3.71913169411476e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1,0,3.59847648246888e-06,3.75008122043666e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26915791581525e-07,3.38440984164443e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1,0,3.27461359904668e-06,3.41257391059736e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15493370339188e-07,3.07981295589644e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1,0,2.97989837513248e-06,3.1054422586436e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05098967008661e-07,2.80262978986576e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1,0,2.71170752137056e-06,2.82595245536568e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56400599778813e-08,2.55039310877784e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
