Time,ZW,ZZ,MZ,MM,MW,RW,RZ,MR,RR,generation,threshold,rM,releases,total_females
1410,0.693255486776605,0,0,0,18.5978885593898,229.664761796186,0,0,0,48,0.5,0.01,4,248.95590584235242
1440,0.662699665334838,0,0,0,18.0323639712672,230.327249320862,0,0,0,49,0.5,0.01,4,249.02231295746404
1470,0.634338410359044,0,0,0,17.4943706816311,230.954507408775,0,0,0,50,0.5,0.01,4,249.08321650076513
1500,0.607965143163438,0,0,0,16.98203319355,231.549183474847,0,0,0,51,0.5,0.01,4,249.13918181156046
1530,0.583396950260041,0,0,0,16.4936371199722,232.113671171836,0,0,0,52,0.5,0.01,4,249.19070524206822
1560,0.560471425159264,0,0,0,16.0276128213496,232.650139599984,0,0,0,53,0.5,0.01,4,249.23822384649284
1590,0.539043987220043,0,0,0,15.5825209226232,233.16055863009,0,0,0,54,0.5,0.01,4,249.28212353993325
1620,0.51898559764696,0,0,0,15.1570394742057,233.646720922272,0,0,0,55,0.5,0.01,4,249.32274599412466
1650,0.50018080734391,0,0,0,14.749952552538,234.110261126353,0,0,0,56,0.5,0.01,4,249.36039448623492
1680,0.482526083063626,0,0,0,14.3601401226965,234.552672670815,0,0,0,57,0.5,0.01,4,249.39533887657515
1710,0.465928367747044,0,0,0,13.9865690088457,234.975322482251,0,0,0,58,0.5,0.01,4,249.42781985884372
1740,0.450303838597855,0,0,0,13.6282848385128,235.379463923546,0,0,0,59,0.5,0.01,4,249.45805260065666
1770,0.435576832653502,0,0,0,13.2844048441079,235.766248194538,0,0,0,60,0.5,0.01,4,249.4862298712994
1800,0.42167891468301,0,0,0,12.9541114201912,236.136734401916,0,0,0,61,0.5,0.01,4,249.5125247367902
1830,0.408548066390734,0,0,0,12.6366463480156,236.491898474244,0,0,0,62,0.5,0.01,4,249.53709288865033
1860,0.396127979312966,0,0,0,12.3313056101373,236.832641072191,0,0,0,63,0.5,0.01,4,249.56007466164127
1890,0.384367436602987,0,0,0,12.0374347276243,237.159794622367,0,0,0,64,0.5,0.01,4,249.58159678659428
1920,0.373219771223005,0,0,0,11.7544245608248,237.474129584919,0,0,0,65,0.5,0.01,4,249.6017739169668
1950,0.362642389988509,0,0,0,11.4817075219623,237.776360049641,0,0,0,66,0.5,0.01,4,249.6207099615918
1980,0.352596354514553,0,0,0,11.2187541541547,238.067148742296,0,0,0,67,0.5,0.01,4,249.63849925096525
0,250,0,0,0,0,0,0,0,0,1,0.5,0.01,5,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.5,0.01,5,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.5,0.01,5,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.5,0.01,5,250.000018876751
120,220.167191269572,0,0,0,50.2750426654777,0.619883417046034,0,0,0,5,0.5,0.01,5,271.0621173520957
150,155.212356494944,0,0,0,96.346352318558,2.3286563811456,0,0,0,6,0.5,0.01,5,253.8873651946476
180,101.93028573609,0,0,0,116.366288512289,4.56674504720975,0,0,0,7,0.5,0.01,5,222.86331929558875
210,60.8227848186446,0,0,0,119.938443825756,7.4387455156452,0,0,0,8,0.5,0.01,5,188.1999741600458
240,32.0308013406225,0,0,0,112.177997821722,10.7274778663044,0,0,0,9,0.5,0.01,5,154.9362770286489
270,19.795664273119,0,0,0,81.3557149972552,13.7988838588249,0,0,0,10,0.5,0.01,5,114.9502631291991
300,14.8536948053087,0,0,0,75.7898169105189,23.7531030607235,0,0,0,11,0.5,0.01,5,114.39661477655109
330,12.8975208928334,0,0,0,80.0095348047836,36.8762599158813,0,0,0,12,0.5,0.01,5,129.7833156134983
360,11.0577693827806,0,0,0,83.4359054334519,54.4380598744149,0,0,0,13,0.5,0.01,5,148.9317346906474
390,9.44158186325626,0,0,0,85.645247826317,72.935535135214,0,0,0,14,0.5,0.01,5,168.02236482478725
420,7.93852155750679,0,0,0,85.4188701472378,91.0590690029883,0,0,0,15,0.5,0.01,5,184.41646070773288
450,6.62859620235368,0,0,0,83.3663227371858,107.61596157922,0,0,0,16,0.5,0.01,5,197.61088051875947
480,5.52984063285083,0,0,0,80.158856573443,122.24342842845,0,0,0,17,0.5,0.01,5,207.93212563474384
510,4.62903675634173,0,0,0,76.3331604789775,134.9617959551,0,0,0,18,0.5,0.01,5,215.92399319041922
540,3.89866799407757,0,0,0,72.275711303871,145.946923186702,0,0,0,19,0.5,0.01,5,222.12130248465058
570,3.30800934675855,0,0,0,68.2190982680247,155.430377696404,0,0,0,20,0.5,0.01,5,226.95748531118724
600,2.82930031974986,0,0,0,64.2989399733627,163.636866081058,0,0,0,21,0.5,0.01,5,230.76510637417056
630,2.43936854896217,0,0,0,60.5859226429656,170.767058592826,0,0,0,22,0.5,0.01,5,233.79234978475378
660,2.11966735939589,0,0,0,57.1116059369555,176.991932873894,0,0,0,23,0.5,0.01,5,236.2232061702454
690,1.85563413391331,0,0,0,53.8842439573948,182.454352227457,0,0,0,24,0.5,0.01,5,238.1942303187651
720,1.63592754958395,0,0,0,50.8988442899077,187.272572806124,0,0,0,25,0.5,0.01,5,239.80734464561564
750,1.45172924098958,0,0,0,48.14329037662,191.544193806685,0,0,0,26,0.5,0.01,5,241.13921342429458
780,1.29616785472489,0,0,0,45.6020369333381,195.349802949212,0,0,0,27,0.5,0.01,5,242.248007737275
810,1.16386577514148,0,0,0,43.2582956196831,198.756107902687,0,0,0,28,0.5,0.01,5,243.17826929751158
840,1.05059061600978,0,0,0,41.0952947830474,201.818529951937,0,0,0,29,0.5,0.01,5,243.9644153509942
870,0.952990154534788,0,0,0,39.0969740495193,204.583313739334,0,0,0,30,0.5,0.01,5,244.63327794338807
900,0.86839151652812,0,0,0,37.2483369346232,207.089228124347,0,0,0,31,0.5,0.01,5,245.2059565754983
930,0.794649007128991,0,0,0,35.5355991358369,209.368932459033,0,0,0,32,0.5,0.01,5,245.6991806019989
960,0.730028490118769,0,0,0,33.9462173137488,211.450073612215,0,0,0,33,0.5,0.01,5,246.12631941608257
990,0.673119163329241,0,0,0,32.4688504534546,213.35616814506199,0,0,0,34,0.5,0.01,5,246.49813776184584
1020,0.622765888780269,0,0,0,31.0932856168996,215.10731367176,0,0,0,35,0.5,0.01,5,246.82336517743988
1050,0.578016990372692,0,0,0,29.810347307862,216.720764505719,0,0,0,36,0.5,0.01,5,247.10912880395367
1080,0.538083740420961,0,0,0,28.6118018555026,218.211399349143,0,0,0,37,0.5,0.01,5,247.36128494506656
1110,0.502308723958734,0,0,0,27.4902633791296,219.59210289893,0,0,0,38,0.5,0.01,5,247.58467500201834
1140,0.470140982967884,0,0,0,26.4391049101866,220.874078590608,0,0,0,39,0.5,0.01,5,247.7833244837625
1170,0.441116368314952,0,0,0,25.4523764228474,222.067106052942,0,0,0,40,0.5,0.01,5,247.96059884410434
1200,0.414841915333524,0,0,0,24.5247304276343,223.179753992828,0,0,0,41,0.5,0.01,5,248.11932633579585
1230,0.390983346579705,0,0,0,23.6513551404469,224.219557001518,0,0,0,42,0.5,0.01,5,248.2618954885446
1260,0.369255019264531,0,0,0,22.8279148805359,225.193163030942,0,0,0,43,0.5,0.01,5,248.39033293074243
1290,0.34941179483504,0,0,0,22.0504971668623,226.106456924291,0,0,0,44,0.5,0.01,5,248.50636588598834
1320,0.331242428380809,0,0,0,21.3155659045008,226.964664313303,0,0,0,45,0.5,0.01,5,248.6114726461846
1350,0.314564166350444,0,0,0,20.6199200381137,227.772439350335,0,0,0,46,0.5,0.01,5,248.70692355479915
1380,0.29921831003483,0,0,0,19.9606570709472,228.533939075745,0,0,0,47,0.5,0.01,5,248.79381445672703
1410,0.28506655494692,0,0,0,19.3351408884134,229.252886691332,0,0,0,48,0.5,0.01,5,248.87309413469234
1440,0.271987956671434,0,0,0,18.7409733747255,229.932625588503,0,0,0,49,0.5,0.01,5,248.9455869198999
1470,0.259876404977615,0,0,0,18.1759693630303,230.576165642326,0,0,0,50,0.5,0.01,5,249.0120114103339
1500,0.248638512214693,0,0,0,17.6381345103863,231.18622301157,0,0,0,51,0.5,0.01,5,249.072996034171
1530,0.238191840906129,0,0,0,17.1256457367691,231.765254466302,0,0,0,52,0.5,0.01,5,249.12909204397724
1560,0.228463410271923,0,0,0,16.6368339111134,232.315487087879,0,0,0,53,0.5,0.01,5,249.18078440926433
1590,0.219388433077413,0,0,0,16.1701685068266,232.838944042431,0,0,0,54,0.5,0.01,5,249.22850098233502
1620,0.210909243443121,0,0,0,15.7242439842907,233.337467011854,0,0,0,55,0.5,0.01,5,249.2726202395878
1650,0.20297438359452,0,0,0,15.2977676888083,233.81273577046,0,0,0,56,0.5,0.01,5,249.31347784286282
1680,0.195537823396665,0,0,0,14.8895490795705,234.266285316627,0,0,0,57,0.5,0.01,5,249.35137221959417
1710,0.18855829122455,0,0,0,14.4984901289217,234.699520903921,0,0,0,58,0.5,0.01,5,249.38656932406727
1740,0.181998698511059,0,0,0,14.1235767518148,235.11373126244,0,0,0,59,0.5,0.01,5,249.41930671276586
1770,0.175825643380939,0,0,0,13.7638711432811,235.510100256539,0,0,0,60,0.5,0.01,5,249.44979704320104
1800,0.170008981269539,0,0,0,13.4185049172985,235.889717188021,0,0,0,61,0.5,0.01,5,249.47823108658903
1830,0.164521452455239,0,0,0,13.0866729539398,236.253585922836,0,0,0,62,0.5,0.01,5,249.50478032923104
1860,0.159338358095626,0,0,0,12.7676278733925,236.602632993375,0,0,0,63,0.5,0.01,5,249.52959922486315
1890,0.154437277721679,0,0,0,12.460675065598,236.937714806614,0,0,0,64,0.5,0.01,5,249.55282714993368
1920,0.149797822268321,0,0,0,12.1651682130748,237.259624069948,0,0,0,65,0.5,0.01,5,249.57459010529112
1950,0.145401417649233,0,0,0,11.8805052521431,237.569095530999,0,0,0,66,0.5,0.01,5,249.59500220079133
1980,0.141231114654908,0,0,0,11.6061247244253,237.866811114521,0,0,0,67,0.5,0.01,5,249.6141669536012
0,250,0,0,0,0,0,0,0,0,1,0.5,0.01,6,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.5,0.01,6,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.5,0.01,6,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.5,0.01,6,250.000018876751
120,220.167191269572,0,0,0,50.2750426654777,0.619883417046034,0,0,0,5,0.5,0.01,6,271.0621173520957
150,155.212356494944,0,0,0,96.346352318558,2.3286563811456,0,0,0,6,0.5,0.01,6,253.8873651946476
180,101.93028573609,0,0,0,116.366288512289,4.56674504720975,0,0,0,7,0.5,0.01,6,222.86331929558875
210,60.8227848186446,0,0,0,119.938443825756,7.4387455156452,0,0,0,8,0.5,0.01,6,188.1999741600458
240,32.0308013406225,0,0,0,112.177997821722,10.7274778663044,0,0,0,9,0.5,0.01,6,154.9362770286489
270,15.0151495874811,0,0,0,99.8050535396755,14.1769680451362,0,0,0,10,0.5,0.01,6,128.9971711722928
300,9.11396880566539,0,0,0,72.6343748383934,17.1402882855437,0,0,0,11,0.5,0.01,6,98.8886319296025
330,6.8093439692008,0,0,0,70.4581012197882,30.0938777936433,0,0,0,12,0.5,0.01,6,107.3613229826323
360,6.13158516382038,0,0,0,79.3547227714308,45.7082816741882,0,0,0,13,0.5,0.01,6,131.1945896094394
390,5.22333601629169,0,0,0,83.6964803283479,65.3714561413031,0,0,0,14,0.5,0.01,6,154.2912724859427
420,4.40722258347451,0,0,0,85.6619471846709,84.2858830714458,0,0,0,15,0.5,0.01,6,174.3550528395912
450,3.66311235400065,0,0,0,84.849254450166,101.740938009847,0,0,0,16,0.5,0.01,6,190.25330481401366
480,3.03285975589895,0,0,0,82.2457215873084,117.160430753609,0,0,0,17,0.5,0.01,6,202.43901209681636
510,2.51788940781286,0,0,0,78.7175702004563,130.520149602042,0,0,0,18,0.5,0.01,6,211.75560921031118
540,2.10280986662507,0,0,0,74.7450078037693,142.049517358688,0,0,0,19,0.5,0.01,6,218.89733502908237
570,1.76994191061238,0,0,0,70.6658196994288,151.988251912989,0,0,0,20,0.5,0.01,6,224.42401352303017
600,1.50245614886023,0,0,0,66.6614583043608,160.581617778638,0,0,0,21,0.5,0.01,6,228.74553223185902
630,1.28639972162849,0,0,0,62.8334957525317,168.04210454758,0,0,0,22,0.5,0.01,6,232.1620000217402
660,1.11066159514232,0,0,0,59.2306632110974,174.550799794554,0,0,0,23,0.5,0.01,6,234.89212460079372
690,0.966601261702011,0,0,0,55.8714208825054,180.258340739081,0,0,0,24,0.5,0.01,6,237.0963628832884
720,0.847553690969539,0,0,0,52.7565916727308,185.289270346157,0,0,0,25,0.5,0.01,6,238.89341570985732
750,0.748385298705611,0,0,0,49.8772679588937,189.746294019997,0,0,0,26,0.5,0.01,6,240.37194727759632
780,0.665131538587056,0,0,0,47.2195289868409,193.714190488438,0,0,0,27,0.5,0.01,6,241.59885101386595
810,0.594715560121723,0,0,0,44.7672563736455,197.263128349927,0,0,0,28,0.5,0.01,6,242.62510028369422
840,0.534734570385611,0,0,0,42.5037800909883,200.451401702574,0,0,0,29,0.5,0.01,6,243.4899163639479
870,0.483299211122666,0,0,0,40.4128122401608,203.327650290723,0,0,0,30,0.5,0.01,6,244.22376174200647
900,0.438913147638441,0,0,0,38.4789479850708,205.932647827696,0,0,0,31,0.5,0.01,6,244.85050896040525
930,0.400382702818716,0,0,0,36.6879055154517,208.300738286858,0,0,0,32,0.5,0.01,6,245.3890265051284
960,0.366748801052724,0,0,0,35.0266109183235,210.460989362558,0,0,0,33,0.5,0.01,6,245.85434908193423
990,0.337235459606404,0,0,0,33.4831931813165,212.438120361641,0,0,0,34,0.5,0.01,6,246.2585490025639
1020,0.311210577116879,0,0,0,32.0469294103628,214.253250737263,0,0,0,35,0.5,0.01,6,246.61139072474268
1050,0.288155895424561,0,0,0,30.7081647322809,215.924506062004,0,0,0,36,0.5,0.01,6,246.9208266897095
1080,0.267643838460513,0,0,0,29.4582216377509,217.467510535573,0,0,0,37,0.5,0.01,6,247.19337601178444
1110,0.249319535898151,0,0,0,28.2893074717341,218.895788962315,0,0,0,38,0.5,0.01,6,247.43441596994725
1140,0.23288677938416,0,0,0,27.1944250212232,220.221096267847,0,0,0,39,0.5,0.01,6,247.64840806845436
1170,0.218096980228356,0,0,0,26.1672888299146,221.453688805812,0,0,0,40,0.5,0.01,6,247.83907461595496
1200,0.20474043235725,0,0,0,25.2022484521548,222.602548718692,0,0,0,41,0.5,0.01,6,248.00953760320405
1230,0.192639356948757,0,0,0,24.2942190089957,223.675570281336,0,0,0,42,0.5,0.01,6,248.16242864728048
1260,0.181642332617072,0,0,0,23.4386189158306,224.679715328662,0,0,0,43,0.5,0.01,6,248.29997657710967
1290,0.1716198096286,0,0,0,22.6313143799427,225.621143436463,0,0,0,44,0.5,0.01,6,248.4240776260343
1320,0.162460477260145,0,0,0,21.8685701324555,226.505321398325,0,0,0,45,0.5,0.01,6,248.53635200804067
1350,0.154068306442674,0,0,0,21.1470058087539,227.337115653806,0,0,0,46,0.5,0.01,6,248.63818976900257
1380,0.146360129884512,0,0,0,20.463557390356,228.120870620611,0,0,0,47,0.5,0.01,6,248.7307881408515
1410,0.139263652289996,0,0,0,19.8154431479944,228.860475325646,0,0,0,48,0.5,0.01,6,248.8151821259304
1440,0.132715806530596,0,0,0,19.2001335668883,229.55942028522,0,0,0,49,0.5,0.01,6,248.8922696586389
1470,0.126661389480541,0,0,0,18.6153247826493,230.220846228823,0,0,0,50,0.5,0.01,6,248.96283240095283
1500,0.121051925021816,0,0,0,18.0589151049752,230.847585975133,0,0,0,51,0.5,0.01,6,249.02755300513002
1530,0.115844712435586,0,0,0,17.5289842534244,231.44220053838,0,0,0,52,0.5,0.01,6,249.08702950424
1560,0.111002026760367,0,0,0,17.0237749735596,232.007010356642,0,0,0,53,0.5,0.01,6,249.14178735696197
1590,0.106490444259769,0,0,0,16.5416767419019,232.544122382012,0,0,0,54,0.5,0.01,6,249.19228956817366
1620,0.102280271317694,0,0,0,16.0812113041975,233.055453648963,0,0,0,55,0.5,0.01,6,249.23894522447821
1650,0.0983450591792933,0,0,0,15.6410198235564,233.542751835965,0,0,0,56,0.5,0.01,6,249.28211671870068
1680,0.0946611902200428,0,0,0,15.2198514432962,234.007613252294,0,0,0,57,0.5,0.01,6,249.32212588581024
1710,0.0912075240352441,0,0,0,14.8165530941241,234.451498613402,0,0,0,58,0.5,0.01,6,249.35925923156134
1740,0.0879650937382811,0,0,0,14.4300603969698,234.875746911513,0,0,0,59,0.5,0.01,6,249.3937724022211
1770,0.0849168445463409,0,0,0,14.0593895316734,235.281587641069,0,0,0,60,0.5,0.01,6,249.42589401728873
1800,0.082047408101109,0,0,0,13.7036299581768,235.670151599416,0,0,0,61,0.5,0.01,6,249.45582896569388
1830,0.0793429070847298,0,0,0,13.3619378911585,236.042480450458,0,0,0,62,0.5,0.01,6,249.48376124870123
1860,0.0767907855994239,0,0,0,13.0335304414614,236.399535211517,0,0,0,63,0.5,0.01,6,249.50985643857783
1890,0.0743796615229684,0,0,0,12.7176803484561,236.742203800649,0,0,0,64,0.5,0.01,6,249.5342638106281
1920,0.0720991976636727,0,0,0,12.4137112368458,237.071307762209,0,0,0,65,0.5,0.01,6,249.55711819671845
1950,0.0699399890428363,0,0,0,12.1209933395642,237.387608272055,0,0,0,66,0.5,0.01,6,249.57854160066202
1980,0.0678934640501007,0,0,0,11.8389396355021,237.691811509902,0,0,0,67,0.5,0.01,6,249.5986446094542
0,250,0,0,0,0,0,0,0,0,1,0.5,0.01,7,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.5,0.01,7,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.5,0.01,7,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.5,0.01,7,250.000018876751
120,220.167191269572,0,0,0,50.2750426654777,0.619883417046034,0,0,0,5,0.5,0.01,7,271.0621173520957
150,155.212356494944,0,0,0,96.346352318558,2.3286563811456,0,0,0,6,0.5,0.01,7,253.8873651946476
180,101.93028573609,0,0,0,116.366288512289,4.56674504720975,0,0,0,7,0.5,0.01,7,222.86331929558875
210,60.8227848186446,0,0,0,119.938443825756,7.4387455156452,0,0,0,8,0.5,0.01,7,188.1999741600458
240,32.0308013406225,0,0,0,112.177997821722,10.7274778663044,0,0,0,9,0.5,0.01,7,154.9362770286489
270,15.0151495874811,0,0,0,99.8050535396755,14.1769680451362,0,0,0,10,0.5,0.01,7,128.9971711722928
300,6.67010031178177,0,0,0,90.3976961174065,17.6723939533599,0,0,0,11,0.5,0.01,7,114.74019038254816
330,4.22996132535628,0,0,0,70.1978294414574,20.6374313427415,0,0,0,12,0.5,0.01,7,95.06522210955518
360,3.17015746274077,0,0,0,69.4967830647235,36.5734033928236,0,0,0,13,0.5,0.01,7,109.24034392028787
390,2.91040632735567,0,0,0,80.6419169437528,53.6760763239523,0,0,0,14,0.5,0.01,7,137.22839959506078
420,2.45318919766115,0,0,0,84.4595130868081,74.1376533566907,0,0,0,15,0.5,0.01,7,161.05035564115997
450,2.05002038409366,0,0,0,85.5750598925377,92.7114912538119,0,0,0,16,0.5,0.01,7,180.33657153044325
480,1.69391238938107,0,0,0,84.1300650012716,109.29466692363,0,0,0,17,0.5,0.01,7,195.11864431428268
510,1.39809085399497,0,0,0,81.090570953165,123.745791256508,0,0,0,18,0.5,0.01,7,206.23445306366796
540,1.15985605259291,0,0,0,77.3525236925158,136.171626432442,0,0,0,19,0.5,0.01,7,214.6840061775507
570,0.969266524747485,0,0,0,73.3062868286531,146.880488811133,0,0,0,20,0.5,0.01,7,221.1560421645336
600,0.817017279246865,0,0,0,69.2396698315502,156.119415794778,0,0,0,21,0.5,0.01,7,226.17610290557508
630,0.694840243837921,0,0,0,65.295334102626,164.125655579216,0,0,0,22,0.5,0.01,7,230.11582992567992
660,0.596142926057084,0,0,0,61.5513157020954,171.096202060027,0,0,0,23,0.5,0.01,7,233.2436606881795
690,0.515782342399355,0,0,0,58.0420228915894,177.19630658809,0,0,0,24,0.5,0.01,7,235.75411182207876
720,0.449806504383165,0,0,0,54.7776306834448,182.562331919152,0,0,0,25,0.5,0.01,7,237.78976910697997
750,0.395187216999579,0,0,0,51.7543731944501,187.306724816023,0,0,0,26,0.5,0.01,7,239.45628522747268
780,0.349600263623074,0,0,0,48.9609897537456,191.522222696161,0,0,0,27,0.5,0.01,7,240.83281271352968
810,0.311253453340632,0,0,0,46.3825327704948,195.2855017441,0,0,0,28,0.5,0.01,7,241.97928796793542
840,0.278756255723832,0,0,0,44.0026256267708,198.660183245943,0,0,0,29,0.5,0.01,7,242.94156512843762
870,0.251022180959396,0,0,0,41.8047698530516,201.699278652019,0,0,0,30,0.5,0.01,7,243.75507068603
900,0.227195997301664,0,0,0,39.7730747178393,204.447160703396,0,0,0,31,0.5,0.01,7,244.44743141853698
930,0.206599439411118,0,0,0,37.8926366001979,206.94114714543,0,0,0,32,0.5,0.01,7,245.04038318503902
960,0.188690575885709,0,0,0,36.1497079195272,209.212772555561,0,0,0,33,0.5,0.01,7,245.55117105097392
990,0.173033248344023,0,0,0,34.5317417767185,211.28881109926,0,0,0,34,0.5,0.01,7,245.99358612432252
1020,0.159273948954727,0,0,0,33.0273653951007,213.192101099009,0,0,0,35,0.5,0.01,7,246.37874044306443
1050,0.147124212426655,0,0,0,31.6263149773635,214.942212030462,0,0,0,36,0.5,0.01,7,246.71565122025217
1080,0.136347116789887,0,0,0,30.3193518562803,216.555986112547,0,0,0,37,0.5,0.01,7,247.0116850856172
1110,0.126746863443771,0,0,0,29.0981718758182,218.047979873811,0,0,0,38,0.5,0.01,7,247.27289861307295
1140,0.11816067935433,0,0,0,27.9553149880714,219.430825703323,0,0,0,39,0.5,0.01,7,247.50430137074872
1170,0.110452481776048,0,0,0,26.8840789741448,220.715529169399,0,0,0,40,0.5,0.01,7,247.71006062531984
1200,0.103507889491163,0,0,0,25.8784392981013,221.911714579865,0,0,0,41,0.5,0.01,7,247.89366176745744
1230,0.097230269449519,0,0,0,24.9329759464007,223.027828668183,0,0,0,42,0.5,0.01,7,248.05803488403322
1260,0.0915375846877404,0,0,0,24.0428074161129,224.071310262859,0,0,0,43,0.5,0.01,7,248.20565526365962
1290,0.0863598662413776,0,0,0,23.2035316196542,225.048732208366,0,0,0,44,0.5,0.01,7,248.33862369426157
1320,0.0816371739625291,0,0,0,22.4111732614425,225.96592055689,0,0,0,45,0.5,0.01,7,248.45873099229505
1350,0.0773179426751096,0,0,0,21.6621371424753,226.828055065705,0,0,0,46,0.5,0.01,7,248.5675101508554
1380,0.0733576337850718,0,0,0,20.9531668177893,227.639754256519,0,0,0,47,0.5,0.01,7,248.6662787080934
1410,0.0697176303677326,0,0,0,20.2813080407707,228.405147675253,0,0,0,48,0.5,0.01,7,248.75617334639145
1440,0.0663643273698904,0,0,0,19.6438764595408,229.12793749859,0,0,0,49,0.5,0.01,7,248.8381782855007
1470,0.0632683789785024,0,0,0,19.0384290730358,229.81145124018,0,0,0,50,0.5,0.01,7,248.91314869219428
1500,0.0604040732184484,0,0,0,18.4627390011169,230.458686993541,0,0,0,51,0.5,0.01,7,248.98183006787633
1530,0.057748810038232,0,0,0,17.9147731700313,231.072352394299,0,0,0,52,0.5,0.01,7,249.04487437436853
1560,0.0552826639611857,0,0,0,17.3926725594754,231.654898278619,0,0,0,53,0.5,0.01,7,249.10285350205558
1590,0.0529880161468137,0,0,0,16.8947346991677,232.208547847663,0,0,0,54,0.5,0.01,7,249.1562705629775
1620,0.0508492436668291,0,0,0,16.419398140685,232.735322011826,0,0,0,55,0.5,0.01,7,249.20556939617785
1650,0.0488524561376072,0,0,0,15.9652286642263,233.237061477179,0,0,0,56,0.5,0.01,7,249.2511425975429
1680,0.046985271705051,0,0,0,15.5309070100596,233.715446045262,0,0,0,57,0.5,0.01,7,249.29333832702667
1710,0.0452366258557944,0,0,0,15.1152179509186,234.172011522127,0,0,0,58,0.5,0.01,7,249.3324660989014
1740,0.0435966077119204,0,0,0,14.7170405448757,234.608164570402,0,0,0,59,0.5,0.01,7,249.36880172298962
1770,0.0420563194177954,0,0,0,14.3353394285359,235.02519578662,0,0,0,60,0.5,0.01,7,249.4025915345737
1800,0.0406077549958383,0,0,0,13.9691570281129,235.424291243166,0,0,0,61,0.5,0.01,7,249.43405602627476
1830,0.0392436956708418,0,0,0,13.6176065813761,235.806542698515,0,0,0,62,0.5,0.01,7,249.46339297556193
1860,0.0379576191693651,0,0,0,13.2798658768678,236.172956649408,0,0,0,63,0.5,0.01,7,249.49078014544517
1890,0.0367436209148254,0,0,0,12.9551716284511,236.524462373558,0,0,0,64,0.5,0.01,7,249.51637762292393
1920,0.0355963453784932,0,0,0,12.6428144133875,236.861919090302,0,0,0,65,0.5,0.01,7,249.540329849068
1950,0.0345109261260144,0,0,0,12.3421341109542,237.186122348762,0,0,0,66,0.5,0.01,7,249.56276738584222
1980,0.0334829333298141,0,0,0,12.05251578628,237.497809737935,0,0,0,67,0.5,0.01,7,249.58380845754482
0,250,0,0,0,0,0,0,0,0,1,0.5,0.01,8,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.5,0.01,8,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.5,0.01,8,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.5,0.01,8,250.000018876751
120,220.167191269572,0,0,0,50.2750426654777,0.619883417046034,0,0,0,5,0.5,0.01,8,271.0621173520957
150,155.212356494944,0,0,0,96.346352318558,2.3286563811456,0,0,0,6,0.5,0.01,8,253.8873651946476
180,101.93028573609,0,0,0,116.366288512289,4.56674504720975,0,0,0,7,0.5,0.01,8,222.86331929558875
210,60.8227848186446,0,0,0,119.938443825756,7.4387455156452,0,0,0,8,0.5,0.01,8,188.1999741600458
240,32.0308013406225,0,0,0,112.177997821722,10.7274778663044,0,0,0,9,0.5,0.01,8,154.9362770286489
270,15.0151495874811,0,0,0,99.8050535396755,14.1769680451362,0,0,0,10,0.5,0.01,8,128.9971711722928
300,6.67010031178177,0,0,0,90.3976961174065,17.6723939533599,0,0,0,11,0.5,0.01,8,114.74019038254816
330,3.02102848395159,0,0,0,87.0094912998382,21.3180998951702,0,0,0,12,0.5,0.01,8,111.34861967895999
360,1.99795563384564,0,0,0,71.79533406375,24.4827609504085,0,0,0,13,0.5,0.01,8,98.27605064800414
390,1.49010382713965,0,0,0,70.8417331024507,42.4411530398155,0,0,0,14,0.5,0.01,8,114.77298996940586
420,1.36497698473449,0,0,0,82.1745001786991,60.1337469000125,0,0,0,15,0.5,0.01,8,143.6732240634461
450,1.13904121865807,0,0,0,85.0308453271831,80.6156015789052,0,0,0,16,0.5,0.01,8,166.78548812474637
480,0.945899882033285,0,0,0,85.3605412433433,98.6334709603181,0,0,0,17,0.5,0.01,8,184.9399120856947
510,0.779387618022287,0,0,0,83.4142778958346,114.486184390951,0,0,0,18,0.5,0.01,8,198.6798499048079
540,0.64285581188093,0,0,0,80.0938557116386,128.220974716904,0,0,0,19,0.5,0.01,8,208.95768624042353
570,0.533690877913617,0,0,0,76.2315778501568,140.004452779599,0,0,0,20,0.5,0.01,8,216.76972150766943
600,0.446636789292351,0,0,0,72.1558804499629,150.162525817,0,0,0,21,0.5,0.01,8,222.76504305625522
630,0.377161557114037,0,0,0,68.1143130742816,158.937640213201,0,0,0,22,0.5,0.01,8,227.42911484459665
660,0.321388078747969,0,0,0,64.2241763852556,166.556081602214,0,0,0,23,0.5,0.01,8,231.10164606621757
690,0.276282086541279,0,0,0,60.5481825287043,173.202811217313,0,0,0,24,0.5,0.01,8,234.0272758325586
720,0.239499412724993,0,0,0,57.1117302360152,179.032030987632,0,0,0,25,0.5,0.01,8,236.3832606363722
