Time,ZW,ZZ,MZ,MM,MW,RW,RZ,MR,RR,generation,threshold,rM,total_females
1500,0.0658365721431516,0,0,0,23.180722249997,225.117193413526,0,0,0,51,0.9,8e-4,248.36375223566614
1530,0.0622008050060615,0,0,0,22.5731019629998,225.819641929085,0,0,0,52,0.9,8e-4,248.45494469709087
1560,0.0588516166182458,0,0,0,21.9944199502731,226.48572552236,0,0,0,53,0.9,8e-4,248.53899708925135
1590,0.0557602575589661,0,0,0,21.4427478310305,227.118110013471,0,0,0,54,0.9,8e-4,248.61661810206047
1620,0.0529014349235814,0,0,0,20.9163177111898,227.719213097405,0,0,0,55,0.9,8e-4,248.68843224351838
1650,0.0502528325537947,0,0,0,20.4135065708725,228.291231975123,0,0,0,56,0.9,8e-4,248.75499137854928
1680,0.0477947062089612,0,0,0,19.9328223429908,228.836167438699,0,0,0,57,0.9,8e-4,248.81678448789876
1710,0.0455095407472868,0,0,0,19.4728914882528,229.355844921522,0,0,0,58,0.9,8e-4,248.87424595052207
1740,0.043381758816039,0,0,0,19.0324478942511,229.851932943403,0,0,0,59,0.9,8e-4,248.92776259647013
1770,0.041397472488189,0,0,0,18.6103229464301,230.325959313335,0,0,0,60,0.9,8e-4,248.9776797322533
1800,0.0395442708355365,0,0,0,18.205436636728,230.779325396869,0,0,0,61,0.9,8e-4,249.02430630443254
1830,0.037811037677308,0,0,0,17.8167895916673,231.213318708677,0,0,0,62,0.9,8e-4,249.06791933802162
1860,0.0361877947519755,0,0,0,17.4434559158021,231.62912405204,0,0,0,63,0.9,8e-4,249.10876776259408
1890,0.034665566378011,0,0,0,17.0845767588875,232.027833394545,0,0,0,64,0.9,8e-4,249.14707571981052
1920,0.0332362623351113,0,0,0,16.7393545260862,232.410454641961,0,0,0,65,0.9,8e-4,249.1830454303823
1950,0.0318925762413952,0,0,0,16.4070476601464,232.777919449241,0,0,0,66,0.9,8e-4,249.2168596856288
1980,0.0306278971480968,0,0,0,16.0869659329202,233.1310901882,0,0,0,67,0.9,8e-4,249.2486840182683
0,250,0,0,0,0,0,0,0,0,1,0.9,9e-4,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,0.9,9e-4,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,0.9,9e-4,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,0.9,9e-4,250.000018876751
120,201.845875656921,0,0,0,82.7076677745706,0.0926030033325699,0,0,0,5,0.9,9e-4,284.6461464348242
150,110.816030391885,0,0,0,140.539879924191,0.312450105208221,0,0,0,6,0.9,9e-4,251.66836042128423
180,50.7460626615341,0,0,0,146.036813610998,0.54875389552588,0,0,0,7,0.9,9e-4,197.33163016805798
210,26.1870036697102,0,0,0,83.431058758289,0.756587456869684,0,0,0,8,0.9,9e-4,110.37464988486889
240,16.8061084148067,0,0,0,68.6313873433135,1.44316294827488,0,0,0,9,0.9,9e-4,86.88065870639508
270,12.1002956077907,0,0,0,60.0052167421407,2.66065146399234,0,0,0,10,0.9,9e-4,74.76616381392374
300,8.87148606125959,0,0,0,55.6043796289909,5.14210843536318,0,0,0,11,0.9,9e-4,69.61797412561367
330,6.98809041296919,0,0,0,56.1002947862946,9.74041153780091,0,0,0,12,0.9,9e-4,72.82879673706469
360,5.95387953150638,0,0,0,61.9390805843082,18.0204604574628,0,0,0,13,0.9,9e-4,85.91342057327738
390,5.26886326673481,0,0,0,70.8286945655381,30.7974895496943,0,0,0,14,0.9,9e-4,106.89504738196722
420,4.60420552734744,0,0,0,79.0395972745782,47.20216698903,0,0,0,15,0.9,9e-4,130.84596979095565
450,3.9122677859819,0,0,0,84.309958878837,65.1398561536661,0,0,0,16,0.9,9e-4,153.362082818485
480,3.25247574701411,0,0,0,86.3737697818554,82.7373691943329,0,0,0,17,0.9,9e-4,172.3636147232024
510,2.67365227487017,0,0,0,85.92224084455,98.9556876463418,0,0,0,18,0.9,9e-4,187.55158076576197
540,2.19198343419438,0,0,0,83.8217036290923,113.413463091985,0,0,0,19,0.9,9e-4,199.42715015527168
570,1.8021838765268,0,0,0,80.7641661718768,126.099281933172,0,0,0,20,0.9,9e-4,208.6656319815756
600,1.49057816547698,0,0,0,77.2270361709296,137.159405086063,0,0,0,21,0.9,9e-4,215.87701942246957
630,1.24222244665604,0,0,0,73.5147582188248,146.790544320299,0,0,0,22,0.9,9e-4,221.54752498577983
660,1.04381177569223,0,0,0,69.8120474608849,155.19086328267,0,0,0,23,0.9,9e-4,226.0467225192471
690,0.884454892613589,0,0,0,66.2256861378949,162.540699139,0,0,0,24,0.9,9e-4,229.65084016950848
720,0.755577056284555,0,0,0,62.8132524189586,168.996832271932,0,0,0,25,0.9,9e-4,232.56566174717514
750,0.650547119238224,0,0,0,59.6019061182657,174.692533516041,0,0,0,26,0.9,9e-4,234.94498675354492
780,0.564271746298166,0,0,0,56.6003618518997,179.739859486586,0,0,0,27,0.9,9e-4,236.90449308478387
810,0.49284121190348,0,0,0,53.8064397766288,184.232589131416,0,0,0,28,0.9,9e-4,238.53187011994828
840,0.433245511052658,0,0,0,51.2117898182528,188.249121221514,0,0,0,29,0.9,9e-4,239.89415655081945
870,0.383155694855216,0,0,0,48.804825610877,191.855068678059,0,0,0,30,0.9,9e-4,241.04304998379124
900,0.34075862063581,0,0,0,46.572527030811,195.105476871974,0,0,0,31,0.9,9e-4,242.0187625234208
930,0.304633095835224,0,0,0,44.5015287596427,198.046674978646,0,0,0,32,0.9,9e-4,242.85283683412393
960,0.273657247455896,0,0,0,42.5787590512539,200.717801115156,0,0,0,33,0.9,9e-4,243.57021741386578
990,0.246939144625481,0,0,0,40.7917961678073,203.152050379481,0,0,0,34,0.9,9e-4,244.1907856919138
1020,0.223764648069168,0,0,0,39.1290488439834,205.377693227328,0,0,0,35,0.9,9e-4,244.73050671938057
1050,0.20355801406484,0,0,0,37.5798284247345,207.418906077968,0,0,0,36,0.9,9e-4,245.20229251676733
1080,0.185851961894236,0,0,0,36.1343557020929,209.296449523133,0,0,0,37,0.9,9e-4,245.61665718712013
1110,0.170264790187341,0,0,0,34.7837297620136,211.028223281221,0,0,0,38,0.9,9e-4,245.98221783342194
1140,0.156482769628472,0,0,0,33.5198760899966,212.629721570126,0,0,0,39,0.9,9e-4,246.3060804297511
1170,0.144246507339576,0,0,0,32.3354847272576,214.114407978678,0,0,0,40,0.9,9e-4,246.59413921327518
1200,0.133340318728012,0,0,0,31.2239451226735,215.494025152887,0,0,0,41,0.9,9e-4,246.8513105942885
1230,0.123583890704339,0,0,0,30.1792816660296,216.778851572769,0,0,0,42,0.9,9e-4,247.08171712950295
1260,0.114825701547316,0,0,0,29.1960921885293,217.977915259889,0,0,0,43,0.9,9e-4,247.2888331499656
1290,0.106937795826932,0,0,0,28.269490638416,219.099172313125,0,0,0,44,0.9,9e-4,247.47560074736793
1320,0.0998116109973799,0,0,0,27.3950544641228,220.14965662381601,0,0,0,45,0.9,9e-4,247.64452269893619
1350,0.093354625090961,0,0,0,26.5687768226611,221.135605890994,0,0,0,46,0.9,9e-4,247.79773733874606
1380,0.0874876492421722,0,0,0,25.7870234845938,222.062568077307,0,0,0,47,0.9,9e-4,247.93707921114296
1410,0.0821426294899505,0,0,0,25.046494168633,222.935491664374,0,0,0,48,0.9,9e-4,248.06412846249697
1440,0.0772608530168056,0,0,0,24.3441879692643,223.758802441111,0,0,0,49,0.9,9e-4,248.18025126339208
1470,0.0727914772786835,0,0,0,23.6773725141383,224.536469057348,0,0,0,50,0.9,9e-4,248.28663304876497
1500,0.068690318249565,0,0,0,23.0435564874987,225.272059172035,0,0,0,51,0.9,9e-4,248.38430597778327
1530,0.0649188476358582,0,0,0,22.4404651708049,225.968787700325,0,0,0,52,0.9,9e-4,248.47417171876577
1560,0.0614433594287138,0,0,0,21.8660186749332,226.629558400739,0,0,0,53,0.9,9e-4,248.55702043510092
1590,0.0582342743138712,0,0,0,21.3183125654842,227.25699983019,0,0,0,54,0.9,9e-4,248.63354666998808
1620,0.0552655568118113,0,0,0,20.7956006110176,227.853496520644,0,0,0,55,0.9,9e-4,248.70436268847342
1650,0.0525142249975701,0,0,0,20.2962794117927,228.421216089135,0,0,0,56,0.9,9e-4,248.77000972592526
1680,0.0499599365669189,0,0,0,19.8188746928821,228.962132876259,0,0,0,57,0.9,9e-4,248.83096750570803
1710,0.0475846381138718,0,0,0,19.362029069829,229.478048612447,0,0,0,58,0.9,9e-4,248.88766232038986
1740,0.0453722669461834,0,0,0,18.9244911171299,229.97061053215,0,0,0,59,0.9,9e-4,248.9404739162261
1770,0.0433084967301943,0,0,0,18.5051055897266,230.441327290609,0,0,0,60,0.9,9e-4,248.9897413770658
1800,0.0413805198311794,0,0,0,18.1028046654485,230.891582983418,0,0,0,61,0.9,9e-4,249.03576816869767
1830,0.0395768604829418,0,0,0,17.7166000921023,231.322649523813,0,0,0,62,0.9,9e-4,249.07882647639823
1860,0.0378872139448275,0,0,0,17.3455761368287,231.735697594708,0,0,0,63,0.9,9e-4,249.11916094548153
1890,0.0363023076355317,0,0,0,16.9888832476052,232.131806360755,0,0,0,64,0.9,9e-4,249.15699191599575
1920,0.0348137809100298,0,0,0,16.6457323475555,232.511972099059,0,0,0,65,0.9,9e-4,249.19251822752452
1950,0.0334140806993545,0,0,0,16.3153896921818,232.877115884651,0,0,0,66,0.9,9e-4,249.22591965753216
1980,0.0320963706869337,0,0,0,15.9971722279303,233.228090447842,0,0,0,67,0.9,9e-4,249.25735904645921
0,250,0,0,0,0,0,0,0,0,1,1,0.001,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,1,0.001,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,1,0.001,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,1,0.001,250.000018876751
120,198.024854983162,0,0,0,90.3860224879147,0.111382274022747,0,0,0,5,1,0.001,288.52225974509946
150,103.056295623454,0,0,0,149.167106907004,0.366178637141399,0,0,0,6,1,0.001,252.58958116759942
180,43.7608142550014,0,0,0,150.86198077202,0.625151695664778,0,0,0,7,1,0.001,195.24794672268618
210,20.9949255881603,0,0,0,77.8961287274154,0.835834879352793,0,0,0,8,1,0.001,99.72688919492849
240,12.7155641287457,0,0,0,62.4012086600977,1.60405789124848,0,0,0,9,1,0.001,76.72083068009188
270,8.94282829437821,0,0,0,53.9043853782061,3.00636009654455,0,0,0,10,1,0.001,65.85357376912886
300,6.59616851860068,0,0,0,51.1697555247727,5.98892179655025,0,0,0,11,1,0.001,63.754845839923625
330,5.41914819054908,0,0,0,54.594332144395,11.6329035735354,0,0,0,12,1,0.001,71.64638390847948
360,4.79341072237642,0,0,0,63.0811408920185,21.6493494259876,0,0,0,13,1,0.001,89.52390104038253
390,4.29039359870208,0,0,0,73.0795512295444,36.2144581850444,0,0,0,14,1,0.001,113.58440301329088
420,3.73042577704289,0,0,0,80.9540658643143,53.6971202287415,0,0,0,15,1,0.001,138.38161187009868
450,3.14443035549352,0,0,0,85.2789346383356,71.8552312414567,0,0,0,16,1,0.001,160.27859623528582
480,2.59968411554582,0,0,0,86.4308961766672,89.0971413144744,0,0,0,17,1,0.001,178.12772160668743
510,2.13184604564296,0,0,0,85.3164933294215,104.703240220118,0,0,0,18,1,0.001,192.15157959518248
540,1.74764171933601,0,0,0,82.8047952970744,118.48780952756,0,0,0,19,1,0.001,203.04024654397043
570,1.43887018519121,0,0,0,79.525068330836,130.533412616401,0,0,0,20,1,0.001,211.4973511324282
600,1.19275004027538,0,0,0,75.8918203766982,141.021707288707,0,0,0,21,1,0.001,218.10627770568058
630,0.996667173941002,0,0,0,72.1621997408736,150.156980084969,0,0,0,22,1,0.001,223.31584699978362
660,0.839850434245046,0,0,0,68.4888900864059,158.133223390012,0,0,0,23,1,0.001,227.46196391066294
690,0.713660303980599,0,0,0,64.9580237008304,165.122443251322,0,0,0,24,1,0.001,230.794127256133
720,0.611364494821977,0,0,0,61.6142286175493,171.272299250751,0,0,0,25,1,0.001,233.49789236312228
750,0.527782444687168,0,0,0,58.4767200823898,176.707527970689,0,0,0,26,1,0.001,235.71203049776597
780,0.458942644149403,0,0,0,55.5494573480187,181.532712791992,0,0,0,27,1,0.001,237.5411127841601
810,0.401796888543144,0,0,0,52.8275146118743,185.835297818951,0,0,0,28,1,0.001,239.06460931936846
840,0.353996198542155,0,0,0,50.3010505018938,189.688401095945,0,0,0,29,1,0.001,240.34344779638096
870,0.313720164300478,0,0,0,47.9577626263684,193.153270116405,0,0,0,30,1,0.001,241.42475290707387
900,0.279548729184244,0,0,0,45.7843866349588,196.281354156006,0,0,0,31,1,0.001,242.34528952014904
930,0.250366354582002,0,0,0,43.7675931768056,199.116021820235,0,0,0,32,1,0.001,243.1339813516226
960,0.225290409181754,0,0,0,41.8945061337642,201.693970885317,0,0,0,33,1,0.001,243.81376742826293
990,0.203617519830324,0,0,0,40.1529837053573,204.046380137318,0,0,0,34,1,0.001,244.40298136250564
1020,0.184783202939402,0,0,0,38.5317522695905,206.199848887303,0,0,0,35,1,0.001,244.9163843598329
1050,0.168331323640249,0,0,0,37.0204502079398,208.17716354959,0,0,0,36,1,0.001,245.36594508117005
1080,0.153890850064808,0,0,0,35.609618047487,209.997924119531,0,0,0,37,1,0.001,245.76143301708282
1110,0.141158047095825,0,0,0,34.2906579616477,211.67905740994,0,0,0,38,1,0.001,246.11087341868352
1140,0.129882747638838,0,0,0,33.0557771405749,213.23523877907,0,0,0,39,1,0.001,246.42089866728372
1170,0.119857698377538,0,0,0,31.8979240659684,214.679239831218,0,0,0,40,1,0.001,246.69702159556394
1200,0.110910237932649,0,0,0,30.8107232086764,216.022216111681,0,0,0,41,1,0.001,246.94384955829003
1230,0.102895755525294,0,0,0,29.7884114141446,217.273946034696,0,0,0,42,1,0.001,247.16525320436588
1260,0.0956925173587573,0,0,0,28.8257778038751,218.443030058107,0,0,0,43,1,0.001,247.36450037934088
1290,0.0891975501581108,0,0,0,27.9181081129704,219.537057345588,0,0,0,44,1,0.001,247.54436300871652
1320,0.0833233468140815,0,0,0,27.0611338184167,220.562745746251,0,0,0,45,1,0.001,247.7072029114818
1350,0.0779952151560753,0,0,0,26.2509860690895,221.526059798136,0,0,0,46,1,0.001,247.85504108238158
1380,0.0731491327656359,0,0,0,25.484154227727,222.432310566611,0,0,0,47,1,0.001,247.98961392710362
1410,0.0687300022081861,0,0,0,24.7574487258776,223.286240413679,0,0,0,48,1,0.001,248.11241914176478
1440,0.0646902248364995,0,0,0,24.0679678814491,224.092095221641,0,0,0,49,1,0.001,248.22475332792658
1470,0.0609885293869209,0,0,0,23.4130683130335,224.853686135025,0,0,0,50,1,0.001,248.3277429774454
1500,0.0575890053969649,0,0,0,22.7903385913723,225.57444251461,0,0,0,51,1,0.001,248.42237011137928
1530,0.054460302083603,0,0,0,22.1975757869133,226.257457498524,0,0,0,52,1,0.001,248.5094935875209
1560,0.0515749615197399,0,0,0,21.6327645974795,226.905527323148,0,0,0,53,1,0.001,248.58986688214722
1590,0.0489088613141597,0,0,0,21.0940587678764,227.5211853597,0,0,0,54,1,0.001,248.66415298889058
1620,0.0464407469717117,0,0,0,20.5797645415004,228.106731661693,0,0,0,55,1,0.001,248.7329369501651
1650,0.0441518380113363,0,0,0,20.0883259113121,228.664258687052,0,0,0,56,1,0.001,248.79673643637545
1680,0.0420254949951317,0,0,0,19.618311463129402,229.195673750705,0,0,0,57,1,0.001,248.85601070882953
1710,0.0400469370580457,0,0,0,19.1684026277091,229.70271867454,0,0,0,58,1,0.001,248.91116823930713
1740,0.0382030014666049,0,0,0,18.7373831793851,230.186987028161,0,0,0,59,1,0.001,248.9625732090127
1770,0.0364819382848107,0,0,0,18.3241298381307,230.649939292899,0,0,0,60,1,0.001,249.01055106931452
1800,0.0348732344693272,0,0,0,17.9276038489274,231.092916230908,0,0,0,61,1,0.001,249.05539331430472
1830,0.0333674627188279,0,0,0,17.5468434273812,231.517150698889,0,0,0,62,1,0.001,249.09736158898903
1860,0.0319561512138814,0,0,0,17.1809569738308,231.923778110617,0,0,0,63,1,0.001,249.1366912356617
1890,0.030631671043076,0,0,0,16.8291169698893,232.313845722791,0,0,0,64,1,0.001,249.17359436372337
1920,0.0293871386487606,0,0,0,16.49055448164,232.688320893744,0,0,0,65,1,0.001,249.20826251403275
1950,0.0282163310658659,0,0,0,16.1645542027294,233.048098443483,0,0,0,66,1,0.001,249.24086897727827
1980,0.0271136120887517,0,0,0,15.8504499785015,233.394007225715,0,0,0,67,1,0.001,249.27157081630526
0,250,0,0,0,0,0,0,0,0,1,1,0,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,1,0,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,1,0,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,1,0,250.000018876751
120,198.060045271605,0,0,0,90.4206728017769,0,0,0,0,5,1,0,288.4807180733819
150,103.073791746204,0,0,0,149.32808187525,0,0,0,0,6,1,0,252.401873621454
180,43.7129274931708,0,0,0,150.906397467971,0,0,0,0,7,1,0,194.6193249611418
210,20.829506412742,0,0,0,77.2649406646916,0,0,0,0,8,1,0,98.09444707743359
240,12.3540637521989,0,0,0,60.7439941827487,0,0,0,0,9,1,0,73.0980579349476
270,8.13064823193466,0,0,0,48.9541662492299,0,0,0,0,10,1,0,57.08481448116456
300,5.15648302591585,0,0,0,39.744928964863,0,0,0,0,11,1,0,44.90141199077885
330,3.14399258708535,0,0,0,31.1639889863434,0,0,0,0,12,1,0,34.30798157342875
360,1.82868356171602,0,0,0,23.6302904981772,0,0,0,0,13,1,0,25.45897405989322
390,1.01760871918522,0,0,0,17.2685211526956,0,0,0,0,14,1,0,18.28612987188082
420,0.542463366504836,0,0,0,12.1658520881355,0,0,0,0,15,1,0,12.708315454640335
450,0.277195170095061,0,0,0,8.24778674281727,0,0,0,0,16,1,0,8.524981912912331
480,0.135531294319765,0,0,0,5.36156854409969,0,0,0,0,17,1,0,5.497099838419455
510,0.0630798417998763,0,0,0,3.31846703250833,0,0,0,0,18,1,0,3.381546874308206
540,0.0276715225032897,0,0,0,1.93242302473358,0,0,0,0,19,1,0,1.9600945472368698
570,0.0112569659926213,0,0,0,1.03919812649162,0,0,0,0,20,1,0,1.0504550924842413
600,0.00414818848946856,0,0,0,0.502597427900073,0,0,0,0,21,1,0,0.5067456163895415
630,0.00134548921524936,0,0,0,0.211650436360561,0,0,0,0,22,1,0,0.21299592557581035
660,3.7419474219565e-4,0,0,0,0.0753142762650803,0,0,0,0,23,1,0,0.07568847100727595
690,8.80745678494738e-5,0,0,0,0.0222904811177867,0,0,0,0,24,1,0,0.022378555685636174
720,1.76238965652416e-5,0,0,0,0.00550610485793368,0,0,0,0,25,1,0,0.005523728754498922
750,3.0480988576222e-6,0,0,0,0.00115463013774024,0,0,0,0,26,1,0,0.0011576782365978623
780,4.64989417090316e-7,0,0,0,2.1004307059136e-4,0,0,0,0,27,1,0,2.1050806000845031e-4
810,6.37768607108839e-8,0,0,0,3.38422286102638e-5,0,0,0,0,28,1,0,3.390600547097468e-5
840,7.9953516513426e-9,0,0,0,4.9174038567777e-6,0,0,0,0,29,1,0,4.9253992084290425e-6
870,9.28793581529008e-10,0,0,0,6.54236476329389e-7,0,0,0,0,30,1,0,6.55165269910918e-7
900,1.01116834825953e-10,0,0,0,8.07143858788961e-8,0,0,0,0,31,1,0,8.081550271372205e-8
930,1.04137310511852e-11,0,0,0,9.33159873137314e-9,0,0,0,0,32,1,0,9.342012462424326e-9
960,1.02240316356399e-12,0,0,0,1.01990253959103e-9,0,0,0,0,33,1,0,1.020924942754594e-9
990,9.63063719118423e-14,0,0,0,1.06155115117427e-10,0,0,0,0,34,1,0,1.0625142148933885e-10
1020,8.75036019699311e-15,0,0,0,1.0586967455515099e-11,0,0,0,0,35,1,0,1.0595717815712091e-11
1050,7.70334845698948e-16,0,0,0,1.01694766790519e-12,0,0,0,0,36,1,0,1.017718002750889e-12
1080,6.59559004652553e-17,0,0,0,9.44983994829509e-14,0,0,0,0,37,1,0,9.456435538341616e-14
1110,5.509789895251659e-18,0,0,0,8.52642627961515e-15,0,0,0,0,38,1,0,8.531936069510402e-15
1140,4.503023912019909e-19,0,0,0,7.49392174297901e-16,0,0,0,0,39,1,0,7.49842476689103e-16
1170,3.60887343811081e-20,0,0,0,6.43336904589752e-17,0,0,0,0,40,1,0,6.436977919335631e-17
1200,2.8418844829816402e-21,0,0,0,5.4072948128771896e-18,0,0,0,0,41,1,0,5.410136697360171e-18
1230,2.20272396504815e-22,0,0,0,4.45884979699283e-19,0,0,0,0,42,1,0,4.461052520957878e-19
1260,1.6830055878544e-23,0,0,0,3.6136100435470495e-20,0,0,0,0,43,1,0,3.615293049134904e-20
1290,1.26926645731727e-24,0,0,0,2.88279031796701e-21,0,0,0,0,44,1,0,2.8840595844243273e-21
1320,9.45935506487153e-26,0,0,0,2.26690696211418e-22,0,0,0,0,45,1,0,2.2678528976206674e-22
1350,6.97351506881058e-27,0,0,0,1.7592546555909498e-23,0,0,0,0,46,1,0,1.759952007097831e-23
1380,5.08993777701035e-28,0,0,0,1.34884982379681e-24,0,0,0,0,47,1,0,1.349358817574511e-24
1410,3.68119639340996e-29,0,0,0,1.0227094496649799e-25,0,0,0,0,48,1,0,1.0230775693043209e-25
1440,2.6399084180416097e-30,0,0,0,7.67474655394925e-27,0,0,0,0,49,1,0,7.677386462367291e-27
1470,1.8783955267624999e-31,0,0,0,5.704657698701779e-28,0,0,0,0,50,1,0,5.706536094228542e-28
1500,1.32687543773056e-32,0,0,0,4.20286972371435e-29,0,0,0,0,51,1,0,4.20419659915208e-29
1530,9.30979434394317e-34,0,0,0,3.0710060209493896e-30,0,0,0,0,52,1,0,3.071937000383784e-30
1560,6.491082172861439e-35,0,0,0,2.22677139337923e-31,0,0,0,0,53,1,0,2.227420501596516e-31
1590,4.49927432434206e-36,0,0,0,1.60306067364306e-32,0,0,0,0,54,1,0,1.6035106010754943e-32
1620,3.10156362596912e-37,0,0,0,1.1463117732252e-33,0,0,0,0,55,1,0,1.146621929587797e-33
1650,2.1270684606596e-38,0,0,0,8.14545555148976e-35,0,0,0,0,56,1,0,8.147582619950419e-35
1680,1.4517149547800501e-39,0,0,0,5.7537825680914096e-36,0,0,0,0,57,1,0,5.7552342830461895e-36
1710,9.86291319438186e-41,0,0,0,4.04174147415685e-37,0,0,0,0,58,1,0,4.042727765476288e-37
1740,6.672175899832509e-42,0,0,0,2.82422743600469e-38,0,0,0,0,59,1,0,2.824894653594673e-38
1770,4.495451202270139e-43,0,0,0,1.9636978342288e-39,0,0,0,0,60,1,0,1.964147379349027e-39
1800,3.01730596308138e-44,0,0,0,1.35897425942565e-40,0,0,0,0,61,1,0,1.359275990021958e-40
1830,2.0178779223610598e-45,0,0,0,9.363064550548469e-42,0,0,0,0,62,1,0,9.365082428470829e-42
1860,1.34487626159843e-46,0,0,0,6.423851170440199e-43,0,0,0,0,63,1,0,6.425196046701798e-43
1890,8.93424721742294e-48,0,0,0,4.389718091781899e-44,0,0,0,0,64,1,0,4.390611516503641e-44
1920,5.91687708481315e-49,0,0,0,2.9883249737719296e-45,0,0,0,0,65,1,0,2.988916661480411e-45
1950,3.90707530620718e-50,0,0,0,2.02697913936863e-46,0,0,0,0,66,1,0,2.0273698468992508e-46
1980,2.57274531910777e-51,0,0,0,1.370173845478e-47,0,0,0,0,67,1,0,1.3704311200099108e-47
0,250,0,0,0,0,0,0,0,0,1,1,1e-4,250
30,250.000322400697,0,0,0,0,0,0,0,0,2,1,1e-4,250.000322400697
60,250.000090984018,0,0,0,0,0,0,0,0,3,1,1e-4,250.000090984018
90,250.000018876751,0,0,0,0,0,0,0,0,4,1,1e-4,250.000018876751
120,198.056524965436,0,0,0,90.4172052718582,0.0111434353254134,0,0,0,5,1,1e-4,288.48487367261964
150,103.07203976536,0,0,0,149.311966952524,0.0366645380998542,0,0,0,6,1,1e-4,252.42067125598385
180,43.7177340104603,0,0,0,150.902004855521,0.0626741859670635,0,0,0,7,1,1e-4,194.68241305194837
210,20.8462285032097,0,0,0,77.3292506571935,0.0839855169489074,0,0,0,8,1,1e-4,98.25946467735211
240,12.3913397387979,0,0,0,60.916527586875,0.162274112351517,0,0,0,9,1,1e-4,73.47014143802441
270,8.21920472652886,0,0,0,49.501773251528,0.309007303887845,0,0,0,10,1,1e-4,58.029985281944704
300,5.33400615676642,0,0,0,41.1884440437493,0.639576302043237,0,0,0,11,1,1e-4,47.16202650255896
330,3.50464280173494,0,0,0,35.0264080954917,1.35419767109827,0,0,0,12,1,1e-4,39.88524856832491
360,2.51628315199246,0,0,0,33.3501933774966,3.04510897711979,0,0,0,13,1,1e-4,38.91158550660885
390,2.17101138189645,0,0,0,38.8016529211867,7.08234688992115,0,0,0,14,1,1e-4,48.055011193004304
420,2.11731091322339,0,0,0,51.0189771303852,15.6842594293359,0,0,0,15,1,1e-4,68.8205474729445
450,2.04165380840675,0,0,0,65.3665121906372,29.7469829115352,0,0,0,16,1,1e-4,97.15514891057914
480,1.84637914437749,0,0,0,76.8672053251713,47.463282225109,0,0,0,17,1,1e-4,126.17686669465779
510,1.58157234668925,0,0,0,83.6445509618121,66.1421196450116,0,0,0,18,1,1e-4,151.36824295351295
540,1.31303922484005,0,0,0,86.2759343022851,83.9434790075909,0,0,0,19,1,1e-4,171.53245253471604
570,1.07539765364475,0,0,0,86.0234834477874,100.061004332058,0,0,0,20,1,1e-4,187.15988543349016
600,0.878370046985177,0,0,0,83.99834545477,114.301323602638,0,0,0,21,1,1e-4,199.17803910439318
630,0.719831150441322,0,0,0,80.982169542002,126.749869867968,0,0,0,22,1,1e-4,208.45187056041132
660,0.593742253289768,0,0,0,77.4781777379422,137.593843036574,0,0,0,23,1,1e-4,215.66576302780595
690,0.493660534809622,0,0,0,73.7965034730146,147.042388308878,0,0,0,24,1,1e-4,221.33255231670222
720,0.41396561126622,0,0,0,70.1220383286443,155.294054587071,0,0,0,25,1,1e-4,225.8300585269815
750,0.350123766868681,0,0,0,66.5608494888771,162.525181630502,0,0,0,26,1,1e-4,229.43615488624778
780,0.298602490575866,0,0,0,63.1700644482382,168.88749617589,0,0,0,27,1,1e-4,232.35616311470406
810,0.25669020253258,0,0,0,59.9767757520433,174.509472927287,0,0,0,28,1,1e-4,234.74293888186287
840,0.22231545741609,0,0,0,56.989902265848,179.499056969584,0,0,0,29,1,1e-4,236.7112746928481
870,0.193894649490278,0,0,0,54.2076124165971,183.946665116308,0,0,0,30,1,1e-4,238.3481721823954
900,0.170212414235569,0,0,0,51.6219578040033,187.928011578184,0,0,0,31,1,1e-4,239.72018179642288
930,0.150330703587483,0,0,0,49.2217525216164,191.506591788603,0,0,0,32,1,1e-4,240.87867501380688
960,0.133520685069431,0,0,0,46.9943469868833,194.735790549351,0,0,0,33,1,1e-4,241.86365822130375
990,0.119212026968173,0,0,0,44.9267040393837,197.660637414541,0,0,0,34,1,1e-4,242.70655348089286
1020,0.10695515027755,0,0,0,43.006034615319,200.319253101251,0,0,0,35,1,1e-4,243.43224286684756
1050,0.0963930598397696,0,0,0,41.2201560614387,202.744034917506,0,0,0,36,1,1e-4,244.0605840387845
1080,0.0872402307236086,0,0,0,39.5576768077727,204.962626164447,0,0,0,37,1,1e-4,244.6075432029433
1110,0.0792666950843463,0,0,0,38.0080735409683,206.998708766301,0,0,0,38,1,1e-4,245.08604900235366
1140,0.0722859743995227,0,0,0,36.561703096433,208.872652150452,0,0,0,39,1,1e-4,245.50664122128453
1170,0.0661458681217721,0,0,0,35.2097759829314,210.602045576226,0,0,0,40,1,1e-4,245.87796742727917
1200,0.0607213757360001,0,0,0,33.9443086239542,212.202136040477,0,0,0,41,1,1e-4,246.2071660401672
