Time,ZW,ZZ,MZ,MM,MW,RW,RZ,MR,RR,generation,threshold,rM,releases,total_females
1710,1.41813134783056,0,0,0,0.399354857158301,248.181490773777,0,0,0,58,0.5,0.1,7,249.99897697876585
1740,1.41688319434331,0,0,0,0.361223671232941,248.221010275436,0,0,0,59,0.5,0.1,7,249.99911714101225
1770,1.41575508282583,0,0,0,0.326745990804294,248.256735062938,0,0,0,60,0.5,0.1,7,249.99923613656813
1800,1.41473535403755,0,0,0,0.295569462254027,248.289032600266,0,0,0,61,0.5,0.1,7,249.99933741655758
1830,1.41381350184513,0,0,0,0.267376129562156,248.318234207167,0,0,0,62,0.5,0.1,7,249.99942383857427
1860,1.4129800554473,0,0,0,0.241879001359147,248.344638715634,0,0,0,63,0.5,0.1,7,249.99949777244046
1890,1.41222647429509,0,0,0,0.218818974005109,248.368515738353,0,0,0,64,0.5,0.1,7,249.9995611866532
1920,1.41154505422238,0,0,0,0.197962071412106,248.390108593474,0,0,0,65,0.5,0.1,7,249.99961571910848
1950,1.41092884349524,0,0,0,0.179096967063637,248.409636924463,0,0,0,66,0.5,0.1,7,249.99966273502187
1980,1.41037156765376,0,0,0,0.162032757786252,248.427299048976,0,0,0,67,0.5,0.1,7,249.99970337441601
0,250,0,0,0,0,0,0,0,0,1,0.5,0.1,8,250
30,155.124221360081,0,0,0,267.827850915457,7.99153541378607,0,0,0,2,0.5,0.1,8,430.9436076893241
60,103.083973851338,0,0,0,328.486843756676,31.5095726416453,0,0,0,3,0.5,0.1,8,463.08039024965933
90,67.1694088603049,0,0,0,337.215015154691,49.3483784500304,0,0,0,4,0.5,0.1,8,453.7328024650263
120,40.8761249939201,0,0,0,338.55734059289,66.7766230876917,0,0,0,5,0.5,0.1,8,446.2100886745018
150,24.0970011670397,0,0,0,338.860085346482,80.7065085749505,0,0,0,6,0.5,0.1,8,443.66359508847216
180,13.9310847724375,0,0,0,339.090849556412,91.1643765203019,0,0,0,7,0.5,0.1,8,444.1863108491514
210,7.95688254053692,0,0,0,339.399222208729,98.5547230413938,0,0,0,8,0.5,0.1,8,445.9108277906597
240,4.50921541690931,0,0,0,89.6731743212006,103.583224710444,0,0,0,9,0.5,0.1,8,197.76561444855392
270,3.52579122745981,0,0,0,84.4477074093717,111.802421179255,0,0,0,10,0.5,0.1,8,199.7759198160865
300,2.96989606484441,0,0,0,73.4711177987979,135.691740053256,0,0,0,11,0.5,0.1,8,212.13275391689834
330,2.60205223643285,0,0,0,66.3316856819737,154.760341849893,0,0,0,12,0.5,0.1,8,223.69407976829953
360,2.29441514326362,0,0,0,58.761937928976,170.644036051512,0,0,0,13,0.5,0.1,8,231.70038912375162
390,2.04687031122401,0,0,0,51.8428547576854,183.198873657049,0,0,0,14,0.5,0.1,8,237.0885987259584
420,1.84605629135944,0,0,0,45.6203065093381,193.261385103202,0,0,0,15,0.5,0.1,8,240.72774790389954
450,1.68305553110047,0,0,0,40.1435893189703,201.404107686671,0,0,0,16,0.5,0.1,8,243.2307525367418
480,1.54985643269745,0,0,0,35.3617755260478,208.074661312497,0,0,0,17,0.5,0.1,8,244.98629327124226
510,1.44016775958928,0,0,0,31.2007255905728,213.599152860298,0,0,0,18,0.5,0.1,8,246.2400462104601
540,1.34909154088667,0,0,0,27.5811196713288,218.219626945342,0,0,0,19,0.5,0.1,8,247.14983815755747
570,1.27285942353971,0,0,0,24.4287788613901,222.117656282396,0,0,0,20,0.5,0.1,8,247.8192945673258
600,1.20856720271729,0,0,0,21.6778892122718,225.431477754633,0,0,0,21,0.5,0.1,8,248.31793416962208
630,1.15396493769243,0,0,0,19.2715882516503,228.267769949781,0,0,0,22,0.5,0.1,8,248.69332313912375
660,1.10729607100352,0,0,0,17.1613753006073,230.709916838847,0,0,0,23,0.5,0.1,8,248.97858821045781
690,1.06717734108927,0,0,0,15.3061224102587,232.823868204785,0,0,0,24,0.5,0.1,8,249.19716795613294
720,1.03250964404497,0,0,0,13.6710163876338,234.662356898769,0,0,0,25,0.5,0.1,8,249.36588293044775
750,1.00241185381604,0,0,0,12.2265728814249,236.26797426509,0,0,0,26,0.5,0.1,8,249.49695900033095
780,0.976171465543861,0,0,0,10.9477717325976,237.675441704295,0,0,0,27,0.5,0.1,8,249.59938490243647
810,0.953207546510104,0,0,0,9.8133218426736,238.913308692775,0,0,0,28,0.5,0.1,8,249.6798380819587
840,0.93304271450027,0,0,0,8.80504641796666,240.00523645291,0,0,0,29,0.5,0.1,8,249.74332558537694
870,0.915281772710936,0,0,0,7.90737331279268,240.970978720155,0,0,0,30,0.5,0.1,8,249.7936338056586
900,0.899595285744204,0,0,0,7.10691419431854,241.82713859478,0,0,0,31,0.5,0.1,8,249.83364807484273
930,0.885706850517166,0,0,0,6.39211744058536,242.587758116144,0,0,0,32,0.5,0.1,8,249.8655824072465
960,0.873383151594183,0,0,0,5.75298164721528,243.26478162215,0,0,0,33,0.5,0.1,8,249.89114642095947
990,0.862426131229358,0,0,0,5.18081870453584,243.868422977296,0,0,0,34,0.5,0.1,8,249.9116678130612
1020,0.852666777946875,0,0,0,4.66805733571699,244.407458928473,0,0,0,35,0.5,0.1,8,249.92818304213688
1050,0.84396016332061,0,0,0,4.20807965895989,244.889465213638,0,0,0,36,0.5,0.1,8,249.9415050359185
1080,0.836181448468933,0,0,0,3.7950847377856,245.321007951418,0,0,0,37,0.5,0.1,8,249.95227413767253
1110,0.829222649305021,0,0,0,3.42397423415803,245.707799832273,0,0,0,38,0.5,0.1,8,249.96099671573606
1140,0.822989999578845,0,0,0,3.09025621343005,246.0548284045,0,0,0,39,0.5,0.1,8,249.9680746175089
1170,0.817401788030428,0,0,0,2.78996390366458,246.36646208469,0,0,0,40,0.5,0.1,8,249.973827776385
1200,0.812386573974543,0,0,0,2.51958681763234,246.646538269678,0,0,0,41,0.5,0.1,8,249.97851166128487
1230,0.807881706811637,0,0,0,2.27601213207472,246.898436976566,0,0,0,42,0.5,0.1,8,249.98233081545234
1260,0.803832091080538,0,0,0,2.05647460924347,247.125142711036,0,0,0,43,0.5,0.1,8,249.98544941136
1290,0.800189151021612,0,0,0,1.85851365952677,247.329296705212,0,0,0,44,0.5,0.1,8,249.98799951576038
1320,0.796909958144894,0,0,0,1.67993639662831,247.513241233188,0,0,0,45,0.5,0.1,8,249.99008758796123
1350,0.793956492687873,0,0,0,1.51878574065759,247.679057374802,0,0,0,46,0.5,0.1,8,249.99179960814746
1380,0.791295015614608,0,0,0,1.37331278945557,247.828597333422,0,0,0,47,0.5,0.1,8,249.9932051384922
1410,0.788895532333449,0,0,0,1.24195281233364,247.963512204659,0,0,0,48,0.5,0.1,8,249.99436054932607
1440,0.786731332881421,0,0,0,1.12330432934272,248.085275927264,0,0,0,49,0.5,0.1,8,249.99531158948815
1470,0.784778596155414,0,0,0,1.01611082813009,248.195206015347,0,0,0,50,0.5,0.1,8,249.9960954396325
1500,0.783016048027917,0,0,0,0.919244743290494,248.294481565224,0,0,0,51,0.5,0.1,8,249.99674235654243
1530,0.781424664993401,0,0,0,0.831693382984797,248.384158944905,0,0,0,52,0.5,0.1,8,249.9972769928832
1560,0.77998741644683,0,0,0,0.752546536960149,248.465185505232,0,0,0,53,0.5,0.1,8,249.99771945863898
1590,0.778689039872439,0,0,0,0.680985540942839,248.538411595639,0,0,0,54,0.5,0.1,8,249.99808617645428
1620,0.777515844176398,0,0,0,0.616273606273242,248.604601121615,0,0,0,55,0.5,0.1,8,249.99839057206464
1650,0.776455537176284,0,0,0,0.557747251887012,248.664440843484,0,0,0,56,0.5,0.1,8,249.99864363254727
1680,0.775497073898538,0,0,0,0.504808699343121,248.718548585101,0,0,0,57,0.5,0.1,8,249.99885435834264
1710,0.774630522859905,0,0,0,0.456919111386375,248.767480495544,0,0,0,58,0.5,0.1,8,249.99903012979027
1740,0.773846947942278,0,0,0,0.413592571180317,248.811737485574,0,0,0,59,0.5,0.1,8,249.9991770046966
1770,0.773138303829593,0,0,0,0.3743907134007,248.851770942991,0,0,0,60,0.5,0.1,8,249.9992999602213
1800,0.772497343274359,0,0,0,0.338917930283499,248.887987816148,0,0,0,61,0.5,0.1,8,249.99940308970588
1830,0.77191753471113,0,0,0,0.306817085836754,248.920755142458,0,0,0,62,0.5,0.1,8,249.9994897630059
1860,0.771392988943576,0,0,0,0.277765680049027,248.950404088227,0,0,0,63,0.5,0.1,8,249.9995627572196
1890,0.770918393808004,0,0,0,0.251472412302284,248.97723355727,0,0,0,64,0.5,0.1,8,249.9996243633803
1920,0.770488955864971,0,0,0,0.227674099524034,249.001513418211,0,0,0,65,0.5,0.1,8,249.9996764736
1950,0.770100348296721,0,0,0,0.206132910058189,249.023487393955,0,0,0,66,0.5,0.1,8,249.99972065230992
1980,0.769748664295433,0,0,0,0.18663387893327,249.043375651323,0,0,0,67,0.5,0.1,8,249.9997581945517
0,250,0,0,0,0,0,0,0,0,1,0.5,0.1,9,250
30,155.124221360081,0,0,0,267.827850915457,7.99153541378607,0,0,0,2,0.5,0.1,9,430.9436076893241
60,103.083973851338,0,0,0,328.486843756676,31.5095726416453,0,0,0,3,0.5,0.1,9,463.08039024965933
90,67.1694088603049,0,0,0,337.215015154691,49.3483784500304,0,0,0,4,0.5,0.1,9,453.7328024650263
120,40.8761249939201,0,0,0,338.55734059289,66.7766230876917,0,0,0,5,0.5,0.1,9,446.2100886745018
150,24.0970011670397,0,0,0,338.860085346482,80.7065085749505,0,0,0,6,0.5,0.1,9,443.66359508847216
180,13.9310847724375,0,0,0,339.090849556412,91.1643765203019,0,0,0,7,0.5,0.1,9,444.1863108491514
210,7.95688254053692,0,0,0,339.399222208729,98.5547230413938,0,0,0,8,0.5,0.1,9,445.9108277906597
240,4.50921541690932,0,0,0,339.673174321201,103.583224710444,0,0,0,9,0.5,0.1,9,447.7656144485543
270,2.54279596916036,0,0,0,89.8738244535303,106.918705507642,0,0,0,10,0.5,0.1,9,199.33532593033266
300,1.97945005340144,0,0,0,84.4691662991972,114.33033138224,0,0,0,11,0.5,0.1,9,200.77894773483865
330,1.66105702111664,0,0,0,73.3808413941289,137.756686249264,0,0,0,12,0.5,0.1,9,212.79858466450952
360,1.45200191905728,0,0,0,66.2124602638578,156.442920627557,0,0,0,13,0.5,0.1,9,224.10738281047207
390,1.27838354189475,0,0,0,58.6528390259775,172.023704719968,0,0,0,14,0.5,0.1,9,231.95492728784026
420,1.13929267112903,0,0,0,51.7598132465717,184.347340110915,0,0,0,15,0.5,0.1,9,237.24644602861574
450,1.02675314972237,0,0,0,45.5657840329344,194.234476981149,0,0,0,16,0.5,0.1,9,240.82701416380576
480,0.935553075206145,0,0,0,40.1148631787471,202.243725431163,0,0,0,17,0.5,0.1,9,243.29414168511624
510,0.861103480388512,0,0,0,35.3544632507742,208.811815677523,0,0,0,18,0.5,0.1,9,245.0273824086857
540,0.799835098775315,0,0,0,31.2103712495088,214.25686100299,0,0,0,19,0.5,0.1,9,246.26706735127414
570,0.748984608417208,0,0,0,27.6037657004146,218.815113949475,0,0,0,20,0.5,0.1,9,247.16786425830682
600,0.706433405657583,0,0,0,24.4611179723507,222.663950136865,0,0,0,21,0.5,0.1,9,247.83150151487328
630,0.670552485328613,0,0,0,21.7172431560607,225.938543023857,0,0,0,22,0.5,0.1,9,248.3263386652463
660,0.640081843942613,0,0,0,19.3158268312913,228.743313029216,0,0,0,23,0.5,0.1,9,248.6992217044499
690,0.614038908060861,0,0,0,17.2088231435263,231.159961042032,0,0,0,24,0.5,0.1,9,248.98282309361915
720,0.591650571368659,0,0,0,15.3554722865004,233.253168109855,0,0,0,25,0.5,0.1,9,249.20029096772407
750,0.572302937094906,0,0,0,13.7212551187319,235.074699939803,0,0,0,26,0.5,0.1,9,249.3682579956298
780,0.555504102162704,0,0,0,12.2769205424447,236.666402632861,0,0,0,27,0.5,0.1,9,249.49882727746842
810,0.540856453997431,0,0,0,10.997632812473,238.062417400769,0,0,0,28,0.5,0.1,9,249.60090666723943
840,0.528035904497865,0,0,0,9.86224644375137,239.290837627334,0,0,0,29,0.5,0.1,9,249.68111997558324
870,0.516776200607606,0,0,0,8.85269959406113,240.374962722744,0,0,0,30,0.5,0.1,9,249.74443851741273
900,0.506856971817213,0,0,0,7.95351088265861,241.334256962029,0,0,0,31,0.5,0.1,9,249.79462481650484
930,0.498094547940764,0,0,0,7.15136365666594,242.185090045486,0,0,0,32,0.5,0.1,9,249.8345482500927
960,0.490334846390275,0,0,0,6.43476288952972,242.941314450306,0,0,0,33,0.5,0.1,9,249.866412186226
990,0.483447817739984,0,0,0,5.7937518202492,243.614719532432,0,0,0,34,0.5,0.1,9,249.89191917042118
1020,0.477323074019484,0,0,0,5.21967748505824,244.215391678285,0,0,0,35,0.5,0.1,9,249.91239223736272
1050,0.471866421760768,0,0,0,4.7049961828589,244.752002203684,0,0,0,36,0.5,0.1,9,249.92886480830364
1080,0.466997092481651,0,0,0,4.24311155524393,245.232039218717,0,0,0,37,0.5,0.1,9,249.94214786644258
1110,0.462645514806513,0,0,0,3.82823933647589,245.661995689985,0,0,0,38,0.5,0.1,9,249.9528805412674
1140,0.458751510262874,0,0,0,3.4552939586541,246.047523002549,0,0,0,39,0.5,0.1,9,249.961568471466
1170,0.45526282278666,0,0,0,3.11979311539617,246.393557152744,0,0,0,40,0.5,0.1,9,249.96861309092682
1200,0.452133912832348,0,0,0,2.81777712847776,246.704423080241,0,0,0,41,0.5,0.1,9,249.97433412155112
1230,0.449324962644985,0,0,0,2.54574055807581,246.983921424915,0,0,0,42,0.5,0.1,9,249.9789869456358
1260,0.446801051089006,0,0,0,2.30057397623343,247.235401065661,0,0,0,43,0.5,0.1,9,249.98277609298344
1290,0.444531465438111,0,0,0,2.07951420798477,247.461820088222,0,0,0,44,0.5,0.1,9,249.98586576164487
1320,0.442489124432085,0,0,0,1.8801016540805,247.665797282302,0,0,0,45,0.5,0.1,9,249.9883880608146
1350,0.440650092227093,0,0,0,1.70014355860983,247.849655844371,0,0,0,46,0.5,0.1,9,249.9904494952079
1380,0.438993166992959,0,0,0,1.53768228616489,248.015460631915,0,0,0,47,0.5,0.1,9,249.99213608507284
1410,0.437499531130722,0,0,0,1.39096783619479,248.165050055414,0,0,0,48,0.5,0.1,9,249.99351742273953
1440,0.436152452610189,0,0,0,1.25843395452926,248.300063489598,0,0,0,49,0.5,0.1,9,249.99464989673743
1470,0.434937028920235,0,0,0,1.13867730980715,248.421964922945,0,0,0,50,0.5,0.1,9,249.9955792616724
1500,0.433839966705194,0,0,0,1.0304392905621,248.532063434805,0,0,0,51,0.5,0.1,9,249.9963426920723
1530,0.432849391420452,0,0,0,0.932590050843354,248.631530985555,0,0,0,52,0.5,0.1,9,249.9969704278188
1560,0.431954682349446,0,0,0,0.844114491546512,248.721417921403,0,0,0,53,0.5,0.1,9,249.99748709529896
1590,0.431146329136155,0,0,0,0.764099913540346,248.802666527706,0,0,0,54,0.5,0.1,9,249.9979127703825
1620,0.430415806643707,0,0,0,0.691725119155147,248.876122909466,0,0,0,55,0.5,0.1,9,249.99826383526485
1650,0.429755465482614,0,0,0,0.626250772211769,248.942547432651,0,0,0,56,0.5,0.1,9,249.9985536703454
1680,0.42915843598689,0,0,0,0.567010854776643,249.002623923014,0,0,0,57,0.5,0.1,9,249.99879321377753
1710,0.428618543772198,0,0,0,0.513405082240412,249.05696778865,0,0,0,58,0.5,0.1,9,249.9989914146626
1740,0.428130235302923,0,0,0,0.464892157955721,249.106133207334,0,0,0,59,0.5,0.1,9,249.99915560059264
1770,0.427688512136655,0,0,0,0.420983765196454,249.150619498747,0,0,0,60,0.5,0.1,9,249.99929177608013
1800,0.427288872714908,0,0,0,0.381239208155484,249.190876784295,0,0,0,61,0.5,0.1,9,249.9994048651654
1830,0.426927260735498,0,0,0,0.345260625519695,249.227311022579,0,0,0,62,0.5,0.1,9,249.99949890883417
1860,0.426600019281217,0,0,0,0.312688710208536,249.260288496331,0,0,0,63,0.5,0.1,9,249.99957722582073
1890,0.426303849996083,0,0,0,0.283198877429199,249.290139816282,0,0,0,64,0.5,0.1,9,249.99964254370727
1920,0.426035776698633,0,0,0,0.256497830529119,249.317163498662,0,0,0,65,0.5,0.1,9,249.99969710588977
1950,0.425793112904616,0,0,0,0.232320480413704,249.341629165609,0,0,0,66,0.5,0.1,9,249.9997427589273
1980,0.425573432801645,0,0,0,0.21042717970799,249.363780411408,0,0,0,67,0.5,0.1,9,249.99978102391762
0,250,0,0,0,0,0,0,0,0,1,0.5,0,1,250
30,159.925230434826,0,0,0,17.8278509154563,0,0,0,0,2,0.5,0,1,177.75308135028232
60,143.550739671255,0,0,0,73.9679031649327,0,0,0,0,3,0.5,0,1,217.5186428361877
90,157.012819743022,0,0,0,61.4768200123562,0,0,0,0,4,0.5,0,1,218.4896397553782
120,169.35909757002,0,0,0,55.1324417696934,0,0,0,0,5,0.5,0,1,224.4915393397134
150,182.636255184871,0,0,0,47.1435603132396,0,0,0,0,6,0.5,0,1,229.7798154981106
180,196.104774779754,0,0,0,38.5245701756919,0,0,0,0,7,0.5,0,1,234.6293449554459
210,208.921928320825,0,0,0,29.8727056490968,0,0,0,0,8,0.5,0,1,238.7946339699218
240,220.248744430872,0,0,0,21.9037973716825,0,0,0,0,9,0.5,0,1,242.15254180255448
270,229.503016577821,0,0,0,15.1998935304863,0,0,0,0,10,0.5,0,1,244.7029101083073
300,236.506339380366,0,0,0,10.034066250087,0,0,0,0,11,0.5,0,1,246.540405630453
330,241.451583915992,0,0,0,6.35374016468466,0,0,0,0,12,0.5,0,1,247.80532408067666
360,244.746029737131,0,0,0,3.89624581666921,0,0,0,0,13,0.5,0,1,248.64227555380023
390,246.842464587735,0,0,0,2.33486238231593,0,0,0,0,14,0.5,0,1,249.17732697005093
420,248.131996104192,0,0,0,1.3775883841514,0,0,0,0,15,0.5,0,1,249.50958448834342
450,248.906465743976,0,0,0,0.804693181115213,0,0,0,0,16,0.5,0,1,249.71115892509124
480,249.364177144673,0,0,0,0.467138507654818,0,0,0,0,17,0.5,0,1,249.83131565232782
510,249.631877329668,0,0,0,0.270167741020714,0,0,0,0,18,0.5,0,1,249.9020450706887
540,249.787421682275,0,0,0,0.155903634701082,0,0,0,0,19,0.5,0,1,249.9433253169761
570,249.877435106488,0,0,0,0.0898490391659409,0,0,0,0,20,0.5,0,1,249.96728414565396
600,249.929399115391,0,0,0,0.0517418148267954,0,0,0,0,21,0.5,0,1,249.98114093021778
630,249.959354052888,0,0,0,0.029783750172597,0,0,0,0,22,0.5,0,1,249.98913780306057
660,249.976606995866,0,0,0,0.0171398530128096,0,0,0,0,23,0.5,0,1,249.99374684887883
690,249.986539092467,0,0,0,0.0098621448800329,0,0,0,0,24,0.5,0,1,249.99640123734704
720,249.992255094756,0,0,0,0.00567412798502548,0,0,0,0,25,0.5,0,1,249.99792922274102
750,249.995544145942,0,0,0,0.00326441859242864,0,0,0,0,26,0.5,0,1,249.99880856453444
780,249.997436517989,0,0,0,0.00187802103503258,0,0,0,0,27,0.5,0,1,249.99931453902403
810,249.998525242424,0,0,0,0.00108040875832051,0,0,0,0,28,0.5,0,1,249.99960565118232
840,249.999151589882,0,0,0,6.2154379057684e-4,0,0,0,0,29,0.5,0,1,249.99977313367256
870,249.999511923303,0,0,0,3.5756340323906e-4,0,0,0,0,30,0.5,0,1,249.99986948670625
900,249.999719218432,0,0,0,2.0569941933486e-4,0,0,0,0,31,0.5,0,1,249.99992491785133
930,249.999838471881,0,0,0,1.183347523227e-4,0,0,0,0,32,0.5,0,1,249.99995680663332
960,249.999907076169,0,0,0,6.80755419560811e-5,0,0,0,0,33,0.5,0,1,249.99997515171094
990,249.999946542856,0,0,0,3.91624322231367e-5,0,0,0,0,34,0.5,0,1,249.99998570528822
1020,249.999969247231,0,0,0,2.252931876036e-5,0,0,0,0,35,0.5,0,1,249.99999177654976
1050,249.999982308585,0,0,0,1.29606379711797e-5,0,0,0,0,36,0.5,0,1,249.99999526922298
1080,249.999989822506,0,0,0,7.45597857652585e-6,0,0,0,0,37,0.5,0,1,249.99999727848459
1110,249.999994145105,0,0,0,4.28926516705709e-6,0,0,0,0,38,0.5,0,1,249.99999843437018
1140,249.999996631804,0,0,0,2.46752251369077e-6,0,0,0,0,39,0.5,0,1,249.99999909932652
1170,249.999998062349,0,0,0,1.4195128979164e-6,0,0,0,0,40,0.5,0,1,249.9999994818619
1200,249.999998885311,0,0,0,8.16615383136306e-7,0,0,0,0,41,0.5,0,1,249.99999970192636
1230,249.999999358744,0,0,0,4.69781345630198e-7,0,0,0,0,42,0.5,0,1,249.99999982852535
1260,249.999999631099,0,0,0,2.7025514871982e-7,0,0,0,0,43,0.5,0,1,249.99999990135416
1290,249.999999787779,0,0,0,1.55471999729925e-7,0,0,0,0,44,0.5,0,1,249.999999943251
1320,249.999999877914,0,0,0,8.94397119996279e-8,0,0,0,0,45,0.5,0,1,249.99999996735372
1350,249.999999929766,0,0,0,5.14527509156645e-8,0,0,0,0,46,0.5,0,1,249.99999998121876
1380,249.999999959596,0,0,0,2.95996657014809e-8,0,0,0,0,47,0.5,0,1,249.9999999891957
1410,249.999999976756,0,0,0,1.70280537741111e-8,0,0,0,0,48,0.5,0,1,249.99999999378403
1440,249.999999986629,0,0,0,9.795874663453761e-9,0,0,0,0,49,0.5,0,1,249.9999999964249
1470,249.999999992308,0,0,0,5.635356904965751e-9,0,0,0,0,50,0.5,0,1,249.99999999794335
1500,249.999999995575,0,0,0,3.2419001401983504e-9,0,0,0,0,51,0.5,0,1,249.9999999988169
1530,249.999999997454,0,0,0,1.8649957218265803e-9,0,0,0,0,52,0.5,0,1,249.99999999931902
1560,249.999999998535,0,0,0,1.07289209783101e-9,0,0,0,0,53,0.5,0,1,249.9999999996079
1590,249.999999999157,0,0,0,6.17211846711516e-10,0,0,0,0,54,0.5,0,1,249.99999999977422
1620,249.999999999515,0,0,0,3.55068757137064e-10,0,0,0,0,55,0.5,0,1,249.99999999987008
1650,249.999999999722,0,0,0,2.04263451789193e-10,0,0,0,0,56,0.5,0,1,249.99999999992627
1680,249.99999999984001,0,0,0,1.17508389285451e-10,0,0,0,0,57,0.5,0,1,249.9999999999575
1710,249.999999999908,0,0,0,6.76000597830773e-11,0,0,0,0,58,0.5,0,1,249.99999999997559
1740,249.999999999947,0,0,0,3.8888866662720795e-11,0,0,0,0,59,0.5,0,1,249.99999999998587
1770,249.99999999997,0,0,0,2.2371932142713397e-11,0,0,0,0,60,0.5,0,1,249.99999999999235
1800,249.999999999983,0,0,0,1.2870093441881299e-11,0,0,0,0,61,0.5,0,1,249.99999999999588
1830,249.99999999999,0,0,0,7.403889129740889e-12,0,0,0,0,62,0.5,0,1,249.9999999999974
1860,249.999999999994,0,0,0,4.25929885381462e-12,0,0,0,0,63,0.5,0,1,249.99999999999827
1890,249.999999999997,0,0,0,2.45028341297444e-12,0,0,0,0,64,0.5,0,1,249.99999999999943
1920,249.999999999999,0,0,0,1.4095955719379699e-12,0,0,0,0,65,0.5,0,1,250.00000000000043
1950,249.999999999999,0,0,0,8.10910144477979e-13,0,0,0,0,66,0.5,0,1,249.99999999999983
1980,250,0,0,0,4.6649923957496e-13,0,0,0,0,67,0.5,0,1,250.00000000000045
0,250,0,0,0,0,0,0,0,0,1,0.5,0,10,250
30,159.925230434826,0,0,0,267.827850915456,0,0,0,0,2,0.5,0,10,427.753081350282
60,105.849169223165,0,0,0,347.342617050431,0,0,0,0,3,0.5,0,10,453.191786273596
90,64.8568378436018,0,0,0,353.111035939361,0,0,0,0,4,0.5,0,10,417.9678737829628
120,33.5086076597479,0,0,0,342.503175095317,0,0,0,0,5,0.5,0,10,376.01178275506487
150,13.967563025451,0,0,0,320.704287144341,0,0,0,0,6,0.5,0,10,334.671850169792
180,4.49487431719136,0,0,0,296.827160093468,0,0,0,0,7,0.5,0,10,301.3220344106594
210,1.0682630155272,0,0,0,278.956710525951,0,0,0,0,8,0.5,0,10,280.0249735414782
240,0.182128688056932,0,0,0,269.722280270576,0,0,0,0,9,0.5,0,10,269.9044089586329
270,0.0225597742249636,0,0,0,266.541969459645,0,0,0,0,10,0.5,0,10,266.56452923386996
300,0.00218233895386365,0,0,0,15.819406367859,0,0,0,0,11,0.5,0,10,15.821588706812863
330,2.9589133351184e-4,0,0,0,0.961568975206774,0,0,0,0,12,0.5,0,10,0.9618648665402858
360,4.67181053633342e-5,0,0,0,0.067653471845465,0,0,0,0,13,0.5,0,10,0.06770018995082833
390,5.16954614005524e-6,0,0,0,0.00604848521033321,0,0,0,0,14,0.5,0,10,0.0060536547564732654
420,4.7388516070766e-7,0,0,0,5.8778308150089e-4,0,0,0,0,15,0.5,0,10,5.882569666615976e-4
450,4.02172365369379e-8,0,0,0,5.58622284617863e-5,0,0,0,0,16,0.5,0,10,5.590244569832324e-5
480,3.28815840923015e-9,0,0,0,5.09290870799492e-6,0,0,0,0,17,0.5,0,10,5.096196866404151e-6
510,2.62786211633356e-10,0,0,0,4.47347785849091e-7,0,0,0,0,18,0.5,0,10,4.4761057206072435e-7
540,2.0643639737453397e-11,0,0,0,3.81265554170677e-8,0,0,0,0,19,0.5,0,10,3.814719905680516e-8
570,1.59793225775448e-12,0,0,0,3.1708628205843805e-9,0,0,0,0,20,0.5,0,10,3.172460752842135e-9
600,1.22041912553466e-13,0,0,0,2.58380274975299e-10,0,0,0,0,21,0.5,0,10,2.585023168878525e-10
630,9.206141457873161e-15,0,0,0,2.0688459638854697e-11,0,0,0,0,22,0.5,0,10,2.0697665780312572e-11
660,6.86518248878309e-16,0,0,0,1.63119077145387e-12,0,0,0,0,23,0.5,0,10,1.6318772897027482e-12
690,5.0651726062195704e-17,0,0,0,1.26851412065695e-13,0,0,0,0,24,0.5,0,10,1.269020637917572e-13
720,3.70035816586844e-18,0,0,0,9.74238457163959e-15,0,0,0,0,25,0.5,0,10,9.746084929805458e-15
750,2.6786542905182496e-19,0,0,0,7.39748688576865e-16,0,0,0,0,26,0.5,0,10,7.400165540059169e-16
780,1.92266795846361e-20,0,0,0,5.55844054282136e-17,0,0,0,0,27,0.5,0,10,5.560363210779823e-17
810,1.36922010785063e-21,0,0,0,4.13638185637629e-18,0,0,0,0,28,0.5,0,10,4.1377510764841405e-18
840,9.679804062245299e-23,0,0,0,3.0506714568938797e-19,0,0,0,0,29,0.5,0,10,3.051639437300104e-19
870,6.796808942162731e-24,0,0,0,2.23127088904315e-20,0,0,0,0,30,0.5,0,10,2.2319505699373662e-20
900,4.7423043046222e-25,0,0,0,1.61934014515773e-21,0,0,0,0,31,0.5,0,10,1.6198143755881923e-21
930,3.28928876462696e-26,0,0,0,1.16674426839203e-22,0,0,0,0,32,0.5,0,10,1.1670731972684926e-22
960,2.26886539145207e-27,0,0,0,8.34962830195585e-24,0,0,0,0,33,0.5,0,10,8.351897167347303e-24
990,1.55690026405783e-28,0,0,0,5.937399742965919e-25,0,0,0,0,34,0.5,0,10,5.938956643229977e-25
1020,1.06315405109077e-29,0,0,0,4.1969211155853597e-26,0,0,0,0,35,0.5,0,10,4.197984269636451e-26
1050,7.2267191683717695e-31,0,0,0,2.95001400103131e-27,0,0,0,0,36,0.5,0,10,2.950736672948147e-27
1080,4.8911548979059303e-32,0,0,0,2.06260816353153e-28,0,0,0,0,37,0.5,0,10,2.06309727902132e-28
1110,3.2969559745691e-33,0,0,0,1.43495404922864e-29,0,0,0,0,38,0.5,0,10,1.4352837448260968e-29
1140,2.21382925180428e-34,0,0,0,9.935891691747549e-31,0,0,0,0,39,0.5,0,10,9.938105520999353e-31
1170,1.4811343539600398e-35,0,0,0,6.849093146240721e-32,0,0,0,0,40,0.5,0,10,6.85057428059468e-32
